
---New data---
[BSA_averageDensity : 0.502162]
[BSA_reordering : 1117]
[BSA_numClusters : 1832]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 119658]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_11.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3162]
[BSA_averageDensity : 0.502162]
[BSA_reordering : 1174]
[BSA_numClusters : 1832]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 119658]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_02.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3162]
[BSA_averageDensity : 0.502162]
[BSA_reordering : 1243]
[BSA_numClusters : 1832]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 119658]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_05.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3162]
[BSA_averageDensity : 0.502162]
[BSA_reordering : 1238]
[BSA_numClusters : 1832]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 119658]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_04.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3162]
[BSA_averageDensity : 0.502162]
[BSA_reordering : 1101]
[BSA_numClusters : 1832]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 119658]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_06.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3162]
[BSA_averageDensity : 0.502162]
[BSA_reordering : 1108]
[BSA_numClusters : 1832]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 119658]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_08.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3162]
[BSA_averageDensity : 0.502162]
[BSA_reordering : 1164]
[BSA_numClusters : 1832]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 119658]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_10.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3162]
[BSA_averageDensity : 0.502162]
[BSA_reordering : 1112]
[BSA_numClusters : 1832]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 119658]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_01.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3195]
[BSA_averageDensity : 0.498014]
[BSA_reordering : 1301]
[BSA_numClusters : 1832]
[BSA_numNNZ_bellpack : 526139]
[BSA_numNNZ_csr : 118803]

---New data---
[File : ./suiteSparse_dataset/ncvxqp7/ncvxqp7.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2]
[BSA_averageDensity : 0.103516]
[BSA_reordering : 102345]
[BSA_numClusters : 35961]
[BSA_numNNZ_bellpack : 312481]
[BSA_numNNZ_csr : 312428]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_18.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 286276]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_02.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 284225]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_14.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 284287]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_10.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 284365]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_17.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 289971]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 284585]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_16.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 277787]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_07.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 291372]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_22.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 283074]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_20.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 285267]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_01.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 293304]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_19.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 292834]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_04.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 289171]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_09.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 287979]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_06.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 287580]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_13.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 291063]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_03.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 297918]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_15.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 289391]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_24.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 287887]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_05.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 285850]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_08.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 295040]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_11.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 284426]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_21.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 286095]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_12.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 297046]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_23.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 297683]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/venkat25/venkat25.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 23880]
[BSA_averageDensity : 0.149626]
[BSA_reordering : 11234]
[BSA_numClusters : 8700]
[BSA_numNNZ_bellpack : 1717792]
[BSA_numNNZ_csr : 803088]

---New data---
[File : ./suiteSparse_dataset/stokes128/stokes128.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 4955]
[BSA_averageDensity : 0.128074]
[BSA_reordering : 1888]
[BSA_numClusters : 2185]
[BSA_numNNZ_bellpack : 295938]
[BSA_numNNZ_csr : 133479]

---New data---
[File : ./suiteSparse_dataset/finan512/finan512.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2240]
[BSA_averageDensity : 0.10865]
[BSA_reordering : 20346]
[BSA_numClusters : 12431]
[BSA_numNNZ_bellpack : 335872]
[BSA_numNNZ_csr : 273568]

---New data---
[File : ./suiteSparse_dataset/poisson3Db/poisson3Db.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 42]
[BSA_averageDensity : 0.118025]
[BSA_reordering : 169603]
[BSA_numClusters : 67284]
[BSA_numNNZ_bellpack : 2374949]
[BSA_numNNZ_csr : 2373680]

---New data---
[File : ./suiteSparse_dataset/preferentialAttachment/preferentialAttachment.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 17]
[BSA_averageDensity : 0.151195]
[BSA_reordering : 368914]
[BSA_numClusters : 99303]
[BSA_numNNZ_bellpack : 499985]
[BSA_numNNZ_csr : 499327]

---New data---
[File : ./suiteSparse_dataset/F2/F2.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 23911]
[BSA_averageDensity : 0.16194]
[BSA_reordering : 26473]
[BSA_numClusters : 14488]
[BSA_numNNZ_bellpack : 2682895]
[BSA_numNNZ_csr : 1691628]

---New data---
[File : ./suiteSparse_dataset/dbir2/dbir2.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 11460]
[BSA_averageDensity : 0.286925]
[BSA_reordering : 1382]
[BSA_numClusters : 3269]
[BSA_numNNZ_bellpack : 1158159]
[BSA_numNNZ_csr : 316389]

---New data---
[File : ./suiteSparse_dataset/ca-AstroPh/ca-AstroPh.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 15]
[BSA_averageDensity : 0.132292]
[BSA_reordering : 2530]
[BSA_numClusters : 9917]
[BSA_numNNZ_bellpack : 198110]
[BSA_numNNZ_csr : 197602]

---New data---
[File : ./suiteSparse_dataset/g7jac080sc/g7jac080sc.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1803]
[BSA_averageDensity : 0.152264]
[BSA_reordering : 1823]
[BSA_numClusters : 4305]
[BSA_numNNZ_bellpack : 293976]
[BSA_numNNZ_csr : 223696]

---New data---
[File : ./suiteSparse_dataset/vsp_south31_slptsk/vsp_south31_slptsk.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2219]
[BSA_averageDensity : 0.138157]
[BSA_reordering : 2872]
[BSA_numClusters : 5643]
[BSA_numNNZ_bellpack : 189914]
[BSA_numNNZ_csr : 111432]

---New data---
[File : ./suiteSparse_dataset/pkustk08/pkustk08.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 19537]
[BSA_averageDensity : 0.206535]
[BSA_reordering : 789]
[BSA_numClusters : 2193]
[BSA_numNNZ_bellpack : 1624440]
[BSA_numNNZ_csr : 591463]

---New data---
[File : ./suiteSparse_dataset/deltaX/deltaX.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 214]
[BSA_averageDensity : 0.114796]
[BSA_reordering : 19933]
[BSA_numClusters : 21781]
[BSA_numNNZ_bellpack : 247424]
[BSA_numNNZ_csr : 241135]

---New data---
[File : ./suiteSparse_dataset/TSOPF_FS_b39_c7/TSOPF_FS_b39_c7.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2282]
[BSA_averageDensity : 0.481443]
[BSA_reordering : 295]
[BSA_numClusters : 846]
[BSA_numNNZ_bellpack : 368599]
[BSA_numNNZ_csr : 87344]

---New data---
[File : ./suiteSparse_dataset/lhr71c/lhr71c.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 11639]
[BSA_averageDensity : 0.433687]
[BSA_reordering : 23814]
[BSA_numClusters : 8203]
[BSA_numNNZ_bellpack : 1528092]
[BSA_numNNZ_csr : 235884]

---New data---
[File : ./suiteSparse_dataset/mod2/mod2.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 646]
[BSA_averageDensity : 0.173616]
[BSA_reordering : 5521]
[BSA_numClusters : 5225]
[BSA_numNNZ_bellpack : 199810]
[BSA_numNNZ_csr : 171098]

---New data---
[File : ./suiteSparse_dataset/raefsky4/raefsky4.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 9222]
[BSA_averageDensity : 0.245233]
[BSA_reordering : 524]
[BSA_numClusters : 1411]
[BSA_numNNZ_bellpack : 674195]
[BSA_numNNZ_csr : 95242]

---New data---
[File : ./suiteSparse_dataset/cat_ears_4_4/cat_ears_4_4.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 5]
[BSA_averageDensity : 0.104687]
[BSA_reordering : 2544]
[BSA_numClusters : 5822]
[BSA_numNNZ_bellpack : 132888]
[BSA_numNNZ_csr : 132754]

---New data---
[File : ./suiteSparse_dataset/ckt11752_tr_0/ckt11752_tr_0.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1909]
[BSA_averageDensity : 0.242278]
[BSA_reordering : 7258]
[BSA_numClusters : 7627]
[BSA_numNNZ_bellpack : 333029]
[BSA_numNNZ_csr : 214627]

---New data---
[File : ./suiteSparse_dataset/gyro_k/gyro_k.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 6651]
[BSA_averageDensity : 0.188548]
[BSA_reordering : 711]
[BSA_numClusters : 2078]
[BSA_numNNZ_bellpack : 519260]
[BSA_numNNZ_csr : 198228]

---New data---
[File : ./suiteSparse_dataset/pkustk09/pkustk09.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 12227]
[BSA_averageDensity : 0.187124]
[BSA_reordering : 2170]
[BSA_numClusters : 3470]
[BSA_numNNZ_bellpack : 808800]
[BSA_numNNZ_csr : 223080]

---New data---
[File : ./suiteSparse_dataset/Zd_Jac3_db/Zd_Jac3_db.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 6996]
[BSA_averageDensity : 0.33593]
[BSA_reordering : 705]
[BSA_numClusters : 1583]
[BSA_numNNZ_bellpack : 713907]
[BSA_numNNZ_csr : 112264]

---New data---
[File : ./suiteSparse_dataset/g7jac120sc/g7jac120sc.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2928]
[BSA_averageDensity : 0.15223]
[BSA_reordering : 6809]
[BSA_numClusters : 8720]
[BSA_numNNZ_bellpack : 475296]
[BSA_numNNZ_csr : 361189]

---New data---
[File : ./suiteSparse_dataset/mouse_gene/mouse_gene.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 112369]
[BSA_averageDensity : 0.167669]
[BSA_reordering : 35871]
[BSA_numClusters : 32298]
[BSA_numNNZ_bellpack : 14506196]
[BSA_numNNZ_csr : 9682950]

---New data---
[File : ./suiteSparse_dataset/Trefethen_20000b/Trefethen_20000b.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2499]
[BSA_averageDensity : 0.185566]
[BSA_reordering : 638]
[BSA_numClusters : 1251]
[BSA_numNNZ_bellpack : 287217]
[BSA_numNNZ_csr : 168502]

---New data---
[File : ./suiteSparse_dataset/bcsstk29/bcsstk29.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3933]
[BSA_averageDensity : 0.22022]
[BSA_reordering : 282]
[BSA_numClusters : 1131]
[BSA_numNNZ_bellpack : 316740]
[BSA_numNNZ_csr : 95012]

---New data---
[File : ./suiteSparse_dataset/mark3jac140/mark3jac140.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1291]
[BSA_averageDensity : 0.122071]
[BSA_reordering : 33156]
[BSA_numClusters : 23326]
[BSA_numNNZ_bellpack : 399735]
[BSA_numNNZ_csr : 359391]

---New data---
[File : ./suiteSparse_dataset/bcsstm36/bcsstm36.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1560]
[BSA_averageDensity : 0.152234]
[BSA_reordering : 379]
[BSA_numClusters : 1760]
[BSA_numNNZ_bellpack : 166389]
[BSA_numNNZ_csr : 105593]

---New data---
[File : ./suiteSparse_dataset/mycielskian16/mycielskian16.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 261392]
[BSA_averageDensity : 0.209135]
[BSA_reordering : 1073]
[BSA_numClusters : 1163]
[BSA_numNNZ_bellpack : 16691240]
[BSA_numNNZ_csr : 2696693]

---New data---
[File : ./suiteSparse_dataset/olesnik0/olesnik0.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3552]
[BSA_averageDensity : 0.143102]
[BSA_reordering : 31786]
[BSA_numClusters : 13201]
[BSA_numNNZ_bellpack : 402623]
[BSA_numNNZ_csr : 272499]

---New data---
[File : ./suiteSparse_dataset/c-52/c-52.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 671]
[BSA_averageDensity : 0.128999]
[BSA_reordering : 824]
[BSA_numClusters : 2128]
[BSA_numNNZ_bellpack : 113332]
[BSA_numNNZ_csr : 91173]

---New data---
[File : ./suiteSparse_dataset/c-50/c-50.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 660]
[BSA_averageDensity : 0.172857]
[BSA_reordering : 734]
[BSA_numClusters : 2042]
[BSA_numNNZ_bellpack : 108013]
[BSA_numNNZ_csr : 78807]

---New data---
[File : ./suiteSparse_dataset/pkustk05/pkustk05.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 16743]
[BSA_averageDensity : 0.176187]
[BSA_reordering : 2483]
[BSA_numClusters : 3734]
[BSA_numNNZ_bellpack : 1121154]
[BSA_numNNZ_csr : 365980]

---New data---
[File : ./suiteSparse_dataset/conf6_0-8x8-80/conf6_0-8x8-80.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 25162]
[BSA_averageDensity : 0.214394]
[BSA_reordering : 4923]
[BSA_numClusters : 4320]
[BSA_numNNZ_bellpack : 1916928]
[BSA_numNNZ_csr : 535918]

---New data---
[File : ./suiteSparse_dataset/vanbody/vanbody.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 15322]
[BSA_averageDensity : 0.218032]
[BSA_reordering : 4615]
[BSA_numClusters : 4673]
[BSA_numNNZ_bellpack : 1191985]
[BSA_numNNZ_csr : 336768]

---New data---
[File : ./suiteSparse_dataset/EAT_SR/EAT_SR.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 1471]
[BSA_numClusters : 8211]
[BSA_numNNZ_bellpack : 325589]
[BSA_numNNZ_csr : 325589]

---New data---
[File : ./suiteSparse_dataset/c-62/c-62.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1331]
[BSA_averageDensity : 0.148581]
[BSA_reordering : 3498]
[BSA_numClusters : 5983]
[BSA_numNNZ_bellpack : 300537]
[BSA_numNNZ_csr : 249910]

---New data---
[File : ./suiteSparse_dataset/ns3Da/ns3Da.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1207]
[BSA_averageDensity : 0.129016]
[BSA_reordering : 1324]
