
---New data---
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1762]
[BSA_averageDensity : 0.641383]
[BSA_reordering : 3868]
[BSA_numClusters : 5458]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 236834]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_02.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1762]
[BSA_averageDensity : 0.641383]
[BSA_reordering : 3978]
[BSA_numClusters : 5458]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 236834]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_05.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1762]
[BSA_averageDensity : 0.641383]
[BSA_reordering : 4074]
[BSA_numClusters : 5458]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 236834]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_04.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1762]
[BSA_averageDensity : 0.641383]
[BSA_reordering : 4000]
[BSA_numClusters : 5458]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 236834]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_06.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1762]
[BSA_averageDensity : 0.641383]
[BSA_reordering : 4203]
[BSA_numClusters : 5458]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 236834]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_08.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1762]
[BSA_averageDensity : 0.641383]
[BSA_reordering : 3970]
[BSA_numClusters : 5458]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 236834]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_10.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1762]
[BSA_averageDensity : 0.641383]
[BSA_reordering : 4153]
[BSA_numClusters : 5458]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 236834]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_01.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1762]
[BSA_averageDensity : 0.641383]
[BSA_reordering : 3968]
[BSA_numClusters : 5460]
[BSA_numNNZ_bellpack : 526139]
[BSA_numNNZ_csr : 236829]

---New data---
[File : ./suiteSparse_dataset/ncvxqp7/ncvxqp7.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 125483]
[BSA_numClusters : 50590]
[BSA_numNNZ_bellpack : 312481]
[BSA_numNNZ_csr : 312481]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_18.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 292778]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_02.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 299311]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_14.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 294599]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_10.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 305971]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_17.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 294106]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 297610]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_16.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 304120]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_07.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 296884]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_22.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 291782]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_20.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 300307]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_01.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 289321]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_19.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 300795]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_04.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 297605]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_09.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 302945]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_06.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 296734]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_13.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 309579]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_03.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 297365]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_15.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 302661]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_24.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 294749]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_05.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 294175]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_08.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 302793]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_11.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 302567]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_21.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 292881]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_12.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 299514]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_23.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 304077]
[BSA_numClusters : 88795]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/venkat25/venkat25.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3]
[BSA_averageDensity : 0.583333]
[BSA_reordering : 14873]
[BSA_numClusters : 11137]
[BSA_numNNZ_bellpack : 1717792]
[BSA_numNNZ_csr : 1717344]

---New data---
[File : ./suiteSparse_dataset/stokes128/stokes128.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 5997]
[BSA_numClusters : 7759]
[BSA_numNNZ_bellpack : 295938]
[BSA_numNNZ_csr : 295938]

---New data---
[File : ./suiteSparse_dataset/finan512/finan512.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 39802]
[BSA_numClusters : 24222]
[BSA_numNNZ_bellpack : 335872]
[BSA_numNNZ_csr : 335872]

---New data---
[File : ./suiteSparse_dataset/poisson3Db/poisson3Db.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 248021]
[BSA_numClusters : 85614]
[BSA_numNNZ_bellpack : 2374949]
[BSA_numNNZ_csr : 2374949]

---New data---
[File : ./suiteSparse_dataset/preferentialAttachment/preferentialAttachment.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 381992]
[BSA_numClusters : 99889]
[BSA_numNNZ_bellpack : 499985]
[BSA_numNNZ_csr : 499985]

---New data---
[File : ./suiteSparse_dataset/F2/F2.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 77440]
[BSA_numClusters : 29940]
[BSA_numNNZ_bellpack : 2682895]
[BSA_numNNZ_csr : 2682895]

---New data---
[File : ./suiteSparse_dataset/dbir2/dbir2.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 733]
[BSA_averageDensity : 0.658179]
[BSA_reordering : 1983]
[BSA_numClusters : 6172]
[BSA_numNNZ_bellpack : 1158159]
[BSA_numNNZ_csr : 1034653]

---New data---
[File : ./suiteSparse_dataset/ca-AstroPh/ca-AstroPh.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 3269]
[BSA_numClusters : 12694]
[BSA_numNNZ_bellpack : 198110]
[BSA_numNNZ_csr : 198110]

---New data---
[File : ./suiteSparse_dataset/g7jac080sc/g7jac080sc.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 3158]
[BSA_numClusters : 10024]
[BSA_numNNZ_bellpack : 293976]
[BSA_numNNZ_csr : 293976]

---New data---
[File : ./suiteSparse_dataset/vsp_south31_slptsk/vsp_south31_slptsk.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 10335]
[BSA_numClusters : 19175]
[BSA_numNNZ_bellpack : 189914]
[BSA_numNNZ_csr : 189914]

---New data---
[File : ./suiteSparse_dataset/pkustk08/pkustk08.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 22]
[BSA_averageDensity : 0.571023]
[BSA_reordering : 2084]
[BSA_numClusters : 5644]
[BSA_numNNZ_bellpack : 1624440]
[BSA_numNNZ_csr : 1621224]

---New data---
[File : ./suiteSparse_dataset/deltaX/deltaX.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 26289]
[BSA_numClusters : 27007]
[BSA_numNNZ_bellpack : 247424]
[BSA_numNNZ_csr : 247424]

---New data---
[File : ./suiteSparse_dataset/TSOPF_FS_b39_c7/TSOPF_FS_b39_c7.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1265]
[BSA_averageDensity : 0.634122]
[BSA_reordering : 1065]
[BSA_numClusters : 3147]
[BSA_numNNZ_bellpack : 368599]
[BSA_numNNZ_csr : 163245]

---New data---
[File : ./suiteSparse_dataset/lhr71c/lhr71c.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 4003]
[BSA_averageDensity : 0.818478]
[BSA_reordering : 37115]
[BSA_numClusters : 13826]
[BSA_numNNZ_bellpack : 1528092]
[BSA_numNNZ_csr : 689342]

---New data---
[File : ./suiteSparse_dataset/mod2/mod2.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 12085]
[BSA_numClusters : 13054]
[BSA_numNNZ_bellpack : 199810]
[BSA_numNNZ_csr : 199810]

---New data---
[File : ./suiteSparse_dataset/raefsky4/raefsky4.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 83]
[BSA_averageDensity : 0.523202]
[BSA_reordering : 2390]
[BSA_numClusters : 6763]
[BSA_numNNZ_bellpack : 674195]
[BSA_numNNZ_csr : 663078]

---New data---
[File : ./suiteSparse_dataset/cat_ears_4_4/cat_ears_4_4.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 6600]
[BSA_numClusters : 15448]
[BSA_numNNZ_bellpack : 132888]
[BSA_numNNZ_csr : 132888]

---New data---
[File : ./suiteSparse_dataset/ckt11752_tr_0/ckt11752_tr_0.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 225]
[BSA_averageDensity : 0.751424]
[BSA_reordering : 18473]
[BSA_numClusters : 19111]
[BSA_numNNZ_bellpack : 333029]
[BSA_numNNZ_csr : 289747]

---New data---
[File : ./suiteSparse_dataset/gyro_k/gyro_k.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 7]
[BSA_averageDensity : 0.59096]
[BSA_reordering : 2283]
[BSA_numClusters : 6339]
[BSA_numNNZ_bellpack : 519260]
[BSA_numNNZ_csr : 518201]

---New data---
[File : ./suiteSparse_dataset/pkustk09/pkustk09.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 11]
[BSA_averageDensity : 0.542614]
[BSA_reordering : 8767]
[BSA_numClusters : 11541]
[BSA_numNNZ_bellpack : 808800]
[BSA_numNNZ_csr : 807272]

---New data---
[File : ./suiteSparse_dataset/Zd_Jac3_db/Zd_Jac3_db.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 748]
[BSA_averageDensity : 0.705329]
[BSA_reordering : 1518]
[BSA_numClusters : 5079]
[BSA_numNNZ_bellpack : 713907]
[BSA_numNNZ_csr : 578845]

---New data---
[File : ./suiteSparse_dataset/g7jac120sc/g7jac120sc.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 12201]
[BSA_numClusters : 19433]
[BSA_numNNZ_bellpack : 475296]
[BSA_numNNZ_csr : 475296]

---New data---
[File : ./suiteSparse_dataset/mouse_gene/mouse_gene.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 96]
[BSA_averageDensity : 0.549316]
[BSA_reordering : 42382]
[BSA_numClusters : 41752]
[BSA_numNNZ_bellpack : 14506196]
[BSA_numNNZ_csr : 14492696]

---New data---
[File : ./suiteSparse_dataset/Trefethen_20000b/Trefethen_20000b.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 2317]
[BSA_numClusters : 5369]
[BSA_numNNZ_bellpack : 287217]
[BSA_numNNZ_csr : 287217]

---New data---
[File : ./suiteSparse_dataset/bcsstk29/bcsstk29.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 34]
[BSA_averageDensity : 0.573415]
[BSA_reordering : 1170]
[BSA_numClusters : 4310]
[BSA_numNNZ_bellpack : 316740]
[BSA_numNNZ_csr : 311749]

---New data---
[File : ./suiteSparse_dataset/mark3jac140/mark3jac140.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 89996]
[BSA_numClusters : 54457]
[BSA_numNNZ_bellpack : 399735]
[BSA_numNNZ_csr : 399735]

---New data---
[File : ./suiteSparse_dataset/bcsstm36/bcsstm36.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 1255]
[BSA_numClusters : 5663]
[BSA_numNNZ_bellpack : 166389]
[BSA_numNNZ_csr : 166389]

---New data---
[File : ./suiteSparse_dataset/mycielskian16/mycielskian16.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 488]
[BSA_averageDensity : 0.567671]
[BSA_reordering : 10481]
[BSA_numClusters : 12335]
[BSA_numNNZ_bellpack : 16691240]
[BSA_numNNZ_csr : 16620322]

---New data---
[File : ./suiteSparse_dataset/olesnik0/olesnik0.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 129766]
[BSA_numClusters : 46041]
[BSA_numNNZ_bellpack : 402623]
[BSA_numNNZ_csr : 402623]

---New data---
[File : ./suiteSparse_dataset/c-52/c-52.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 1456]
[BSA_numClusters : 4814]
[BSA_numNNZ_bellpack : 113332]
[BSA_numNNZ_csr : 113332]

---New data---
[File : ./suiteSparse_dataset/c-50/c-50.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 14]
[BSA_averageDensity : 0.663504]
[BSA_reordering : 1360]
[BSA_numClusters : 4451]
[BSA_numNNZ_bellpack : 108013]
[BSA_numNNZ_csr : 105635]

---New data---
[File : ./suiteSparse_dataset/pkustk05/pkustk05.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 19]
[BSA_averageDensity : 0.561678]
[BSA_reordering : 9079]
[BSA_numClusters : 11126]
[BSA_numNNZ_bellpack : 1121154]
[BSA_numNNZ_csr : 1118422]

---New data---
[File : ./suiteSparse_dataset/conf6_0-8x8-80/conf6_0-8x8-80.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 14581]
[BSA_numClusters : 13472]
[BSA_numNNZ_bellpack : 1916928]
[BSA_numNNZ_csr : 1916928]

---New data---
[File : ./suiteSparse_dataset/vanbody/vanbody.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 77]
[BSA_averageDensity : 0.588931]
[BSA_reordering : 17098]
[BSA_numClusters : 16177]
[BSA_numNNZ_bellpack : 1191985]
[BSA_numNNZ_csr : 1180376]

---New data---
[File : ./suiteSparse_dataset/EAT_SR/EAT_SR.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 1570]
[BSA_numClusters : 8211]
[BSA_numNNZ_bellpack : 325589]
[BSA_numNNZ_csr : 325589]

---New data---
[File : ./suiteSparse_dataset/c-62/c-62.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1]
[BSA_averageDensity : 0.507812]
[BSA_reordering : 5305]
[BSA_numClusters : 11208]
[BSA_numNNZ_bellpack : 300537]
[BSA_numNNZ_csr : 300407]

---New data---
[File : ./suiteSparse_dataset/ns3Da/ns3Da.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 2910]
[BSA_numClusters : 7016]
[BSA_numNNZ_bellpack : 1679599]
[BSA_numNNZ_csr : 1679599]

---New data---
[File : ./suiteSparse_dataset/pcrystk02/pcrystk02.mtx]
[K : 32]
[BSA_alpha : 0.9]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1]
[BSA_averageDensity : 0.519531]
[BSA_reordering : 1067]
