
---New data---
[BSA_numClusters : 728]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 122925]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_11.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3529]
[BSA_averageDensity : 0.446323]
[BSA_reordering : 506]
[BSA_numClusters : 728]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 122925]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_02.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3529]
[BSA_averageDensity : 0.446323]
[BSA_reordering : 506]
[BSA_numClusters : 728]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 122925]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_05.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3529]
[BSA_averageDensity : 0.446323]
[BSA_reordering : 551]
[BSA_numClusters : 728]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 122925]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_04.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3529]
[BSA_averageDensity : 0.446323]
[BSA_reordering : 505]
[BSA_numClusters : 728]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 122925]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_06.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3529]
[BSA_averageDensity : 0.446323]
[BSA_reordering : 506]
[BSA_numClusters : 728]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 122925]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_08.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3529]
[BSA_averageDensity : 0.446323]
[BSA_reordering : 515]
[BSA_numClusters : 728]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 122925]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_10.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3529]
[BSA_averageDensity : 0.446323]
[BSA_reordering : 568]
[BSA_numClusters : 728]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 122925]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_01.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3529]
[BSA_averageDensity : 0.446322]
[BSA_reordering : 607]
[BSA_numClusters : 728]
[BSA_numNNZ_bellpack : 526139]
[BSA_numNNZ_csr : 122921]

---New data---
[File : ./suiteSparse_dataset/ncvxqp7/ncvxqp7.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3]
[BSA_averageDensity : 0.101562]
[BSA_reordering : 35060]
[BSA_numClusters : 15750]
[BSA_numNNZ_bellpack : 312481]
[BSA_numNNZ_csr : 312403]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_18.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 163403]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_02.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 165395]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_14.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 173172]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_10.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 169977]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_17.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 170675]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 170174]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_16.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 167981]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_07.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 171662]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_22.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 171945]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_20.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 169244]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_01.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 171354]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_19.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 168412]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_04.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 170619]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_09.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 167870]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_06.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 174626]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_13.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 174588]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_03.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 172234]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_15.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 167544]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_24.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 175664]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_05.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 172132]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_08.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 169734]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_11.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 167781]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_21.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 168596]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_12.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 175453]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_23.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 168478]
[BSA_numClusters : 61021]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/venkat25/venkat25.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 25788]
[BSA_averageDensity : 0.160443]
[BSA_reordering : 3400]
[BSA_numClusters : 2938]
[BSA_numNNZ_bellpack : 1717792]
[BSA_numNNZ_csr : 658592]

---New data---
[File : ./suiteSparse_dataset/stokes128/stokes128.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 4992]
[BSA_averageDensity : 0.128866]
[BSA_reordering : 1654]
[BSA_numClusters : 1197]
[BSA_numNNZ_bellpack : 295938]
[BSA_numNNZ_csr : 131254]

---New data---
[File : ./suiteSparse_dataset/finan512/finan512.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2205]
[BSA_averageDensity : 0.123556]
[BSA_reordering : 10327]
[BSA_numClusters : 4957]
[BSA_numNNZ_bellpack : 335872]
[BSA_numNNZ_csr : 266127]

---New data---
[File : ./suiteSparse_dataset/poisson3Db/poisson3Db.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1746]
[BSA_averageDensity : 0.127016]
[BSA_reordering : 30850]
[BSA_numClusters : 12449]
[BSA_numNNZ_bellpack : 2374949]
[BSA_numNNZ_csr : 2318176]

---New data---
[File : ./suiteSparse_dataset/preferentialAttachment/preferentialAttachment.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 28]
[BSA_averageDensity : 0.143694]
[BSA_reordering : 333854]
[BSA_numClusters : 92999]
[BSA_numNNZ_bellpack : 499985]
[BSA_numNNZ_csr : 498955]

---New data---
[File : ./suiteSparse_dataset/F2/F2.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 32807]
[BSA_averageDensity : 0.196514]
[BSA_reordering : 6805]
[BSA_numClusters : 3649]
[BSA_numNNZ_bellpack : 2682895]
[BSA_numNNZ_csr : 1032451]

---New data---
[File : ./suiteSparse_dataset/dbir2/dbir2.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 11599]
[BSA_averageDensity : 0.293857]
[BSA_reordering : 700]
[BSA_numClusters : 1559]
[BSA_numNNZ_bellpack : 1158159]
[BSA_numNNZ_csr : 285598]

---New data---
[File : ./suiteSparse_dataset/ca-AstroPh/ca-AstroPh.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 47]
[BSA_averageDensity : 0.120928]
[BSA_reordering : 1230]
[BSA_numClusters : 5620]
[BSA_numNNZ_bellpack : 198110]
[BSA_numNNZ_csr : 196655]

---New data---
[File : ./suiteSparse_dataset/g7jac080sc/g7jac080sc.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1615]
[BSA_averageDensity : 0.159382]
[BSA_reordering : 649]
[BSA_numClusters : 1565]
[BSA_numNNZ_bellpack : 293976]
[BSA_numNNZ_csr : 228081]

---New data---
[File : ./suiteSparse_dataset/vsp_south31_slptsk/vsp_south31_slptsk.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2237]
[BSA_averageDensity : 0.131957]
[BSA_reordering : 643]
[BSA_numClusters : 1207]
[BSA_numNNZ_bellpack : 189914]
[BSA_numNNZ_csr : 114346]

---New data---
[File : ./suiteSparse_dataset/pkustk08/pkustk08.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 20401]
[BSA_averageDensity : 0.227957]
[BSA_reordering : 353]
[BSA_numClusters : 740]
[BSA_numNNZ_bellpack : 1624440]
[BSA_numNNZ_csr : 433899]

---New data---
[File : ./suiteSparse_dataset/deltaX/deltaX.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 497]
[BSA_averageDensity : 0.117101]
[BSA_reordering : 3696]
[BSA_numClusters : 4495]
[BSA_numNNZ_bellpack : 247424]
[BSA_numNNZ_csr : 232525]

---New data---
[File : ./suiteSparse_dataset/TSOPF_FS_b39_c7/TSOPF_FS_b39_c7.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2238]
[BSA_averageDensity : 0.477371]
[BSA_reordering : 110]
[BSA_numClusters : 114]
[BSA_numNNZ_bellpack : 368599]
[BSA_numNNZ_csr : 95100]

---New data---
[File : ./suiteSparse_dataset/lhr71c/lhr71c.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 11351]
[BSA_averageDensity : 0.446659]
[BSA_reordering : 5292]
[BSA_numClusters : 3641]
[BSA_numNNZ_bellpack : 1528092]
[BSA_numNNZ_csr : 230164]

---New data---
[File : ./suiteSparse_dataset/mod2/mod2.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 863]
[BSA_averageDensity : 0.169589]
[BSA_reordering : 2860]
[BSA_numClusters : 2658]
[BSA_numNNZ_bellpack : 199810]
[BSA_numNNZ_csr : 162343]

---New data---
[File : ./suiteSparse_dataset/raefsky4/raefsky4.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 9311]
[BSA_averageDensity : 0.242048]
[BSA_reordering : 309]
[BSA_numClusters : 697]
[BSA_numNNZ_bellpack : 674195]
[BSA_numNNZ_csr : 97245]

---New data---
[File : ./suiteSparse_dataset/cat_ears_4_4/cat_ears_4_4.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 9]
[BSA_averageDensity : 0.104167]
[BSA_reordering : 1012]
[BSA_numClusters : 2182]
[BSA_numNNZ_bellpack : 132888]
[BSA_numNNZ_csr : 132648]

---New data---
[File : ./suiteSparse_dataset/ckt11752_tr_0/ckt11752_tr_0.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2206]
[BSA_averageDensity : 0.227081]
[BSA_reordering : 2756]
[BSA_numClusters : 2847]
[BSA_numNNZ_bellpack : 333029]
[BSA_numNNZ_csr : 204788]

---New data---
[File : ./suiteSparse_dataset/gyro_k/gyro_k.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 6882]
[BSA_averageDensity : 0.20457]
[BSA_reordering : 292]
[BSA_numClusters : 825]
[BSA_numNNZ_bellpack : 519260]
[BSA_numNNZ_csr : 158850]

---New data---
[File : ./suiteSparse_dataset/pkustk09/pkustk09.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 11491]
[BSA_averageDensity : 0.21111]
[BSA_reordering : 1213]
[BSA_numClusters : 1661]
[BSA_numNNZ_bellpack : 808800]
[BSA_numNNZ_csr : 187778]

---New data---
[File : ./suiteSparse_dataset/Zd_Jac3_db/Zd_Jac3_db.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 7096]
[BSA_averageDensity : 0.335593]
[BSA_reordering : 531]
[BSA_numClusters : 827]
[BSA_numNNZ_bellpack : 713907]
[BSA_numNNZ_csr : 104277]

---New data---
[File : ./suiteSparse_dataset/g7jac120sc/g7jac120sc.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2635]
[BSA_averageDensity : 0.157236]
[BSA_reordering : 2380]
[BSA_numClusters : 3192]
[BSA_numNNZ_bellpack : 475296]
[BSA_numNNZ_csr : 369231]

---New data---
[File : ./suiteSparse_dataset/mouse_gene/mouse_gene.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 114261]
[BSA_averageDensity : 0.152519]
[BSA_reordering : 16307]
[BSA_numClusters : 20053]
[BSA_numNNZ_bellpack : 14506196]
[BSA_numNNZ_csr : 10044899]

---New data---
[File : ./suiteSparse_dataset/Trefethen_20000b/Trefethen_20000b.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2499]
[BSA_averageDensity : 0.185566]
[BSA_reordering : 633]
[BSA_numClusters : 1246]
[BSA_numNNZ_bellpack : 287217]
[BSA_numNNZ_csr : 168502]

---New data---
[File : ./suiteSparse_dataset/bcsstk29/bcsstk29.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3810]
[BSA_averageDensity : 0.234743]
[BSA_reordering : 156]
[BSA_numClusters : 525]
[BSA_numNNZ_bellpack : 316740]
[BSA_numNNZ_csr : 87781]

---New data---
[File : ./suiteSparse_dataset/mark3jac140/mark3jac140.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3135]
[BSA_averageDensity : 0.134934]
[BSA_reordering : 10346]
[BSA_numClusters : 6878]
[BSA_numNNZ_bellpack : 399735]
[BSA_numNNZ_csr : 291442]

---New data---
[File : ./suiteSparse_dataset/bcsstm36/bcsstm36.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1691]
[BSA_averageDensity : 0.169595]
[BSA_reordering : 259]
[BSA_numClusters : 971]
[BSA_numNNZ_bellpack : 166389]
[BSA_numNNZ_csr : 92972]

---New data---
[File : ./suiteSparse_dataset/mycielskian16/mycielskian16.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 248436]
[BSA_averageDensity : 0.182984]
[BSA_reordering : 351]
[BSA_numClusters : 147]
[BSA_numNNZ_bellpack : 16691240]
[BSA_numNNZ_csr : 5053536]

---New data---
[File : ./suiteSparse_dataset/olesnik0/olesnik0.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 4413]
[BSA_averageDensity : 0.144946]
[BSA_reordering : 14281]
[BSA_numClusters : 5541]
[BSA_numNNZ_bellpack : 402623]
[BSA_numNNZ_csr : 238874]

---New data---
[File : ./suiteSparse_dataset/c-52/c-52.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 843]
[BSA_averageDensity : 0.129578]
[BSA_reordering : 439]
[BSA_numClusters : 1072]
[BSA_numNNZ_bellpack : 113332]
[BSA_numNNZ_csr : 85368]

---New data---
[File : ./suiteSparse_dataset/c-50/c-50.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 781]
[BSA_averageDensity : 0.167614]
[BSA_reordering : 471]
[BSA_numClusters : 1071]
[BSA_numNNZ_bellpack : 108013]
[BSA_numNNZ_csr : 74501]

---New data---
[File : ./suiteSparse_dataset/pkustk05/pkustk05.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 15940]
[BSA_averageDensity : 0.202264]
[BSA_reordering : 1294]
[BSA_numClusters : 1822]
[BSA_numNNZ_bellpack : 1121154]
[BSA_numNNZ_csr : 295787]

---New data---
[File : ./suiteSparse_dataset/conf6_0-8x8-80/conf6_0-8x8-80.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 27864]
[BSA_averageDensity : 0.195512]
[BSA_reordering : 3714]
[BSA_numClusters : 2864]
[BSA_numNNZ_bellpack : 1916928]
[BSA_numNNZ_csr : 522302]

---New data---
[File : ./suiteSparse_dataset/vanbody/vanbody.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 14548]
[BSA_averageDensity : 0.234883]
[BSA_reordering : 2187]
[BSA_numClusters : 2242]
[BSA_numNNZ_bellpack : 1191985]
[BSA_numNNZ_csr : 317212]

---New data---
[File : ./suiteSparse_dataset/EAT_SR/EAT_SR.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 1557]
[BSA_numClusters : 8083]
[BSA_numNNZ_bellpack : 325589]
[BSA_numNNZ_csr : 325589]

---New data---
[File : ./suiteSparse_dataset/c-62/c-62.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1912]
[BSA_averageDensity : 0.152364]
[BSA_reordering : 1765]
[BSA_numClusters : 2717]
[BSA_numNNZ_bellpack : 300537]
[BSA_numNNZ_csr : 225959]

---New data---
[File : ./suiteSparse_dataset/ns3Da/ns3Da.mtx]
[K : 32]
[BSA_alpha : 0.3]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 4902]
[BSA_averageDensity : 0.13235]
[BSA_reordering : 360]
[BSA_numClusters : 778]
[BSA_numNNZ_bellpack : 1679599]
[BSA_numNNZ_csr : 1513512]

---New data---
