
---New data---
[BSA_averageDensity : 0.449129]
[BSA_reordering : 1743]
[BSA_numClusters : 2588]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 99349]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_11.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3712]
[BSA_averageDensity : 0.449129]
[BSA_reordering : 1935]
[BSA_numClusters : 2588]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 99349]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_02.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3712]
[BSA_averageDensity : 0.449129]
[BSA_reordering : 1791]
[BSA_numClusters : 2588]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 99349]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_05.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3712]
[BSA_averageDensity : 0.449129]
[BSA_reordering : 1887]
[BSA_numClusters : 2588]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 99349]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_04.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3712]
[BSA_averageDensity : 0.449129]
[BSA_reordering : 1723]
[BSA_numClusters : 2588]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 99349]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_06.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3712]
[BSA_averageDensity : 0.449129]
[BSA_reordering : 1761]
[BSA_numClusters : 2588]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 99349]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_08.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3712]
[BSA_averageDensity : 0.449129]
[BSA_reordering : 1688]
[BSA_numClusters : 2588]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 99349]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_10.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3712]
[BSA_averageDensity : 0.449129]
[BSA_reordering : 1739]
[BSA_numClusters : 2588]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 99349]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_01.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3711]
[BSA_averageDensity : 0.449222]
[BSA_reordering : 1820]
[BSA_numClusters : 2586]
[BSA_numNNZ_bellpack : 526139]
[BSA_numNNZ_csr : 99371]

---New data---
[File : ./suiteSparse_dataset/ncvxqp7/ncvxqp7.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1]
[BSA_averageDensity : 0.101562]
[BSA_reordering : 122727]
[BSA_numClusters : 49700]
[BSA_numNNZ_bellpack : 312481]
[BSA_numNNZ_csr : 312455]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_18.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 299377]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_02.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 292010]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_14.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 299414]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_10.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 293757]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_17.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 293444]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 300463]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_16.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 294496]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_07.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 292583]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_22.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 301134]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_20.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 306938]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_01.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 300287]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_19.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 297063]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_04.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 307750]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_09.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 294895]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_06.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 294200]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_13.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 299098]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_03.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 300536]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_15.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 300023]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_24.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 301529]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_05.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 306325]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_08.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 300584]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_11.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 299345]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_21.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 299374]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_12.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 291034]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_23.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 288781]
[BSA_numClusters : 88684]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/venkat25/venkat25.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 22175]
[BSA_averageDensity : 0.146959]
[BSA_reordering : 14692]
[BSA_numClusters : 10871]
[BSA_numNNZ_bellpack : 1717792]
[BSA_numNNZ_csr : 883536]

---New data---
[File : ./suiteSparse_dataset/stokes128/stokes128.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 4016]
[BSA_averageDensity : 0.12583]
[BSA_reordering : 3883]
[BSA_numClusters : 5689]
[BSA_numNNZ_bellpack : 295938]
[BSA_numNNZ_csr : 166573]

---New data---
[File : ./suiteSparse_dataset/finan512/finan512.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1088]
[BSA_averageDensity : 0.109375]
[BSA_reordering : 33991]
[BSA_numClusters : 19648]
[BSA_numNNZ_bellpack : 335872]
[BSA_numNNZ_csr : 305408]

---New data---
[File : ./suiteSparse_dataset/poisson3Db/poisson3Db.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1]
[BSA_averageDensity : 0.101562]
[BSA_reordering : 252931]
[BSA_numClusters : 85092]
[BSA_numNNZ_bellpack : 2374949]
[BSA_numNNZ_csr : 2374923]

---New data---
[File : ./suiteSparse_dataset/preferentialAttachment/preferentialAttachment.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 12]
[BSA_averageDensity : 0.154948]
[BSA_reordering : 371969]
[BSA_numClusters : 99883]
[BSA_numNNZ_bellpack : 499985]
[BSA_numNNZ_csr : 499509]

---New data---
[File : ./suiteSparse_dataset/F2/F2.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 17601]
[BSA_averageDensity : 0.130911]
[BSA_reordering : 48873]
[BSA_numClusters : 22003]
[BSA_numNNZ_bellpack : 2682895]
[BSA_numNNZ_csr : 2093031]

---New data---
[File : ./suiteSparse_dataset/dbir2/dbir2.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 11767]
[BSA_averageDensity : 0.251582]
[BSA_reordering : 1740]
[BSA_numClusters : 4420]
[BSA_numNNZ_bellpack : 1158159]
[BSA_numNNZ_csr : 400306]

---New data---
[File : ./suiteSparse_dataset/ca-AstroPh/ca-AstroPh.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 3]
[BSA_averageDensity : 0.134115]
[BSA_reordering : 3262]
[BSA_numClusters : 11746]
[BSA_numNNZ_bellpack : 198110]
[BSA_numNNZ_csr : 198007]

---New data---
[File : ./suiteSparse_dataset/g7jac080sc/g7jac080sc.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1387]
[BSA_averageDensity : 0.158283]
[BSA_reordering : 2565]
[BSA_numClusters : 7190]
[BSA_numNNZ_bellpack : 293976]
[BSA_numNNZ_csr : 237774]

---New data---
[File : ./suiteSparse_dataset/vsp_south31_slptsk/vsp_south31_slptsk.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2160]
[BSA_averageDensity : 0.136863]
[BSA_reordering : 7877]
[BSA_numClusters : 14133]
[BSA_numNNZ_bellpack : 189914]
[BSA_numNNZ_csr : 114234]

---New data---
[File : ./suiteSparse_dataset/pkustk08/pkustk08.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 17760]
[BSA_averageDensity : 0.170326]
[BSA_reordering : 1478]
[BSA_numClusters : 4070]
[BSA_numNNZ_bellpack : 1624440]
[BSA_numNNZ_csr : 850041]

---New data---
[File : ./suiteSparse_dataset/deltaX/deltaX.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 97]
[BSA_averageDensity : 0.112154]
[BSA_reordering : 24690]
[BSA_numClusters : 26179]
[BSA_numNNZ_bellpack : 247424]
[BSA_numNNZ_csr : 244639]

---New data---
[File : ./suiteSparse_dataset/TSOPF_FS_b39_c7/TSOPF_FS_b39_c7.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2440]
[BSA_averageDensity : 0.465627]
[BSA_reordering : 603]
[BSA_numClusters : 1749]
[BSA_numNNZ_bellpack : 368599]
[BSA_numNNZ_csr : 77750]

---New data---
[File : ./suiteSparse_dataset/lhr71c/lhr71c.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 11350]
[BSA_averageDensity : 0.442352]
[BSA_reordering : 34815]
[BSA_numClusters : 12908]
[BSA_numNNZ_bellpack : 1528092]
[BSA_numNNZ_csr : 242795]

---New data---
[File : ./suiteSparse_dataset/mod2/mod2.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 532]
[BSA_averageDensity : 0.164929]
[BSA_reordering : 7832]
[BSA_numClusters : 7960]
[BSA_numNNZ_bellpack : 199810]
[BSA_numNNZ_csr : 177348]

---New data---
[File : ./suiteSparse_dataset/raefsky4/raefsky4.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 10374]
[BSA_averageDensity : 0.201838]
[BSA_reordering : 994]
[BSA_numClusters : 3010]
[BSA_numNNZ_bellpack : 674195]
[BSA_numNNZ_csr : 138165]

---New data---
[File : ./suiteSparse_dataset/cat_ears_4_4/cat_ears_4_4.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 5130]
[BSA_numClusters : 11541]
[BSA_numNNZ_bellpack : 132888]
[BSA_numNNZ_csr : 132888]

---New data---
[File : ./suiteSparse_dataset/ckt11752_tr_0/ckt11752_tr_0.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1450]
[BSA_averageDensity : 0.271115]
[BSA_reordering : 13051]
[BSA_numClusters : 14116]
[BSA_numNNZ_bellpack : 333029]
[BSA_numNNZ_csr : 232391]

---New data---
[File : ./suiteSparse_dataset/gyro_k/gyro_k.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 5813]
[BSA_averageDensity : 0.166365]
[BSA_reordering : 1270]
[BSA_numClusters : 3743]
[BSA_numNNZ_bellpack : 519260]
[BSA_numNNZ_csr : 271688]

---New data---
[File : ./suiteSparse_dataset/pkustk09/pkustk09.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 12230]
[BSA_averageDensity : 0.173697]
[BSA_reordering : 3473]
[BSA_numClusters : 4798]
[BSA_numNNZ_bellpack : 808800]
[BSA_numNNZ_csr : 264975]

---New data---
[File : ./suiteSparse_dataset/Zd_Jac3_db/Zd_Jac3_db.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 6681]
[BSA_averageDensity : 0.326636]
[BSA_reordering : 998]
[BSA_numClusters : 2571]
[BSA_numNNZ_bellpack : 713907]
[BSA_numNNZ_csr : 155250]

---New data---
[File : ./suiteSparse_dataset/g7jac120sc/g7jac120sc.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2663]
[BSA_averageDensity : 0.151926]
[BSA_reordering : 10168]
[BSA_numClusters : 13627]
[BSA_numNNZ_bellpack : 475296]
[BSA_numNNZ_csr : 371724]

---New data---
[File : ./suiteSparse_dataset/mouse_gene/mouse_gene.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 49557]
[BSA_averageDensity : 0.149519]
[BSA_reordering : 40807]
[BSA_numClusters : 40470]
[BSA_numNNZ_bellpack : 14506196]
[BSA_numNNZ_csr : 12609309]

---New data---
[File : ./suiteSparse_dataset/Trefethen_20000b/Trefethen_20000b.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2499]
[BSA_averageDensity : 0.185566]
[BSA_reordering : 824]
[BSA_numClusters : 1531]
[BSA_numNNZ_bellpack : 287217]
[BSA_numNNZ_csr : 168502]

---New data---
[File : ./suiteSparse_dataset/bcsstk29/bcsstk29.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 4181]
[BSA_averageDensity : 0.201099]
[BSA_reordering : 499]
[BSA_numClusters : 1770]
[BSA_numNNZ_bellpack : 316740]
[BSA_numNNZ_csr : 101496]

---New data---
[File : ./suiteSparse_dataset/mark3jac140/mark3jac140.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 356]
[BSA_averageDensity : 0.112008]
[BSA_reordering : 67444]
[BSA_numClusters : 41415]
[BSA_numNNZ_bellpack : 399735]
[BSA_numNNZ_csr : 389527]

---New data---
[File : ./suiteSparse_dataset/bcsstm36/bcsstm36.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1327]
[BSA_averageDensity : 0.139309]
[BSA_reordering : 667]
[BSA_numClusters : 2684]
[BSA_numNNZ_bellpack : 166389]
[BSA_numNNZ_csr : 119064]

---New data---
[File : ./suiteSparse_dataset/mycielskian16/mycielskian16.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 250192]
[BSA_averageDensity : 0.203567]
[BSA_reordering : 2929]
[BSA_numClusters : 3226]
[BSA_numNNZ_bellpack : 16691240]
[BSA_numNNZ_csr : 3652962]

---New data---
[File : ./suiteSparse_dataset/olesnik0/olesnik0.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 2285]
[BSA_averageDensity : 0.135095]
[BSA_reordering : 70195]
[BSA_numClusters : 29165]
[BSA_numNNZ_bellpack : 402623]
[BSA_numNNZ_csr : 323598]

---New data---
[File : ./suiteSparse_dataset/c-52/c-52.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 437]
[BSA_averageDensity : 0.129541]
[BSA_reordering : 1298]
[BSA_numClusters : 3708]
[BSA_numNNZ_bellpack : 113332]
[BSA_numNNZ_csr : 98840]

---New data---
[File : ./suiteSparse_dataset/c-50/c-50.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 459]
[BSA_averageDensity : 0.186666]
[BSA_reordering : 1197]
[BSA_numClusters : 3510]
[BSA_numNNZ_bellpack : 108013]
[BSA_numNNZ_csr : 86079]

---New data---
[File : ./suiteSparse_dataset/pkustk05/pkustk05.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 16418]
[BSA_averageDensity : 0.168174]
[BSA_reordering : 3575]
[BSA_numClusters : 4930]
[BSA_numNNZ_bellpack : 1121154]
[BSA_numNNZ_csr : 414317]

---New data---
[File : ./suiteSparse_dataset/conf6_0-8x8-80/conf6_0-8x8-80.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 24146]
[BSA_averageDensity : 0.212253]
[BSA_reordering : 6744]
[BSA_numClusters : 7296]
[BSA_numNNZ_bellpack : 1916928]
[BSA_numNNZ_csr : 604914]

---New data---
[File : ./suiteSparse_dataset/vanbody/vanbody.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 15897]
[BSA_averageDensity : 0.197388]
[BSA_reordering : 6957]
[BSA_numClusters : 7259]
[BSA_numNNZ_bellpack : 1191985]
[BSA_numNNZ_csr : 388689]

---New data---
[File : ./suiteSparse_dataset/EAT_SR/EAT_SR.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 1539]
[BSA_numClusters : 8211]
[BSA_numNNZ_bellpack : 325589]
[BSA_numNNZ_csr : 325589]

---New data---
[File : ./suiteSparse_dataset/c-62/c-62.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 700]
[BSA_averageDensity : 0.142879]
[BSA_reordering : 4734]
[BSA_numClusters : 8689]
[BSA_numNNZ_bellpack : 300537]
[BSA_numNNZ_csr : 274933]

---New data---
[File : ./suiteSparse_dataset/ns3Da/ns3Da.mtx]
[K : 32]
[BSA_alpha : 0.7]
[BSA_delta : 0.1]
[BSA_block_size : 16]
[BSA_numDenseBlock : 270]
[BSA_averageDensity : 0.119227]
[BSA_reordering : 2742]
