
---New data---
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1921]
[BSA_averageDensity : 0.634498]
[BSA_reordering : 1174]
[BSA_numClusters : 1832]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 214113]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_02.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1921]
[BSA_averageDensity : 0.634498]
[BSA_reordering : 1243]
[BSA_numClusters : 1832]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 214113]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_05.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1921]
[BSA_averageDensity : 0.634498]
[BSA_reordering : 1238]
[BSA_numClusters : 1832]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 214113]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_04.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1921]
[BSA_averageDensity : 0.634498]
[BSA_reordering : 1101]
[BSA_numClusters : 1832]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 214113]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_06.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1921]
[BSA_averageDensity : 0.634498]
[BSA_reordering : 1108]
[BSA_numClusters : 1832]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 214113]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_08.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1921]
[BSA_averageDensity : 0.634498]
[BSA_reordering : 1164]
[BSA_numClusters : 1832]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 214113]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_10.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1921]
[BSA_averageDensity : 0.634498]
[BSA_reordering : 1112]
[BSA_numClusters : 1832]
[BSA_numNNZ_bellpack : 526144]
[BSA_numNNZ_csr : 214113]

---New data---
[File : ./suiteSparse_dataset/case39/case39_A_01.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1915]
[BSA_averageDensity : 0.635321]
[BSA_reordering : 1301]
[BSA_numClusters : 1832]
[BSA_numNNZ_bellpack : 526139]
[BSA_numNNZ_csr : 214679]

---New data---
[File : ./suiteSparse_dataset/ncvxqp7/ncvxqp7.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 102345]
[BSA_numClusters : 35961]
[BSA_numNNZ_bellpack : 312481]
[BSA_numNNZ_csr : 312481]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_18.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 286276]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_02.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 284225]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_14.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 284287]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_10.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 284365]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_17.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 289971]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 284585]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_16.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 277787]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_07.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 291372]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_22.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 283074]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_20.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 285267]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_01.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 293304]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_19.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 292834]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_04.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 289171]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_09.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 287979]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_06.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 287580]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_13.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 291063]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_03.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 297918]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_15.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 289391]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_24.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 287887]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_05.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 285850]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_08.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 295040]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_11.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 284426]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_21.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 286095]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_12.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 297046]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_23.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 297683]
[BSA_numClusters : 86190]
[BSA_numNNZ_bellpack : 448987]
[BSA_numNNZ_csr : 448987]

---New data---
[File : ./suiteSparse_dataset/venkat25/venkat25.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 11]
[BSA_averageDensity : 0.568182]
[BSA_reordering : 11234]
[BSA_numClusters : 8700]
[BSA_numNNZ_bellpack : 1717792]
[BSA_numNNZ_csr : 1716192]

---New data---
[File : ./suiteSparse_dataset/stokes128/stokes128.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 1888]
[BSA_numClusters : 2185]
[BSA_numNNZ_bellpack : 295938]
[BSA_numNNZ_csr : 295938]

---New data---
[File : ./suiteSparse_dataset/finan512/finan512.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 20346]
[BSA_numClusters : 12431]
[BSA_numNNZ_bellpack : 335872]
[BSA_numNNZ_csr : 335872]

---New data---
[File : ./suiteSparse_dataset/poisson3Db/poisson3Db.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 169603]
[BSA_numClusters : 67284]
[BSA_numNNZ_bellpack : 2374949]
[BSA_numNNZ_csr : 2374949]

---New data---
[File : ./suiteSparse_dataset/preferentialAttachment/preferentialAttachment.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 368914]
[BSA_numClusters : 99303]
[BSA_numNNZ_bellpack : 499985]
[BSA_numNNZ_csr : 499985]

---New data---
[File : ./suiteSparse_dataset/F2/F2.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 115]
[BSA_averageDensity : 0.550679]
[BSA_reordering : 26473]
[BSA_numClusters : 14488]
[BSA_numNNZ_bellpack : 2682895]
[BSA_numNNZ_csr : 2666683]

---New data---
[File : ./suiteSparse_dataset/dbir2/dbir2.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1659]
[BSA_averageDensity : 0.7347]
[BSA_reordering : 1382]
[BSA_numClusters : 3269]
[BSA_numNNZ_bellpack : 1158159]
[BSA_numNNZ_csr : 846129]

---New data---
[File : ./suiteSparse_dataset/ca-AstroPh/ca-AstroPh.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 2530]
[BSA_numClusters : 9917]
[BSA_numNNZ_bellpack : 198110]
[BSA_numNNZ_csr : 198110]

---New data---
[File : ./suiteSparse_dataset/g7jac080sc/g7jac080sc.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 1823]
[BSA_numClusters : 4305]
[BSA_numNNZ_bellpack : 293976]
[BSA_numNNZ_csr : 293976]

---New data---
[File : ./suiteSparse_dataset/vsp_south31_slptsk/vsp_south31_slptsk.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 2872]
[BSA_numClusters : 5643]
[BSA_numNNZ_bellpack : 189914]
[BSA_numNNZ_csr : 189914]

---New data---
[File : ./suiteSparse_dataset/pkustk08/pkustk08.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 833]
[BSA_averageDensity : 0.634196]
[BSA_reordering : 789]
[BSA_numClusters : 2193]
[BSA_numNNZ_bellpack : 1624440]
[BSA_numNNZ_csr : 1489199]

---New data---
[File : ./suiteSparse_dataset/deltaX/deltaX.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 19933]
[BSA_numClusters : 21781]
[BSA_numNNZ_bellpack : 247424]
[BSA_numNNZ_csr : 247424]

---New data---
[File : ./suiteSparse_dataset/TSOPF_FS_b39_c7/TSOPF_FS_b39_c7.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1304]
[BSA_averageDensity : 0.634963]
[BSA_reordering : 295]
[BSA_numClusters : 846]
[BSA_numNNZ_bellpack : 368599]
[BSA_numNNZ_csr : 156633]

---New data---
[File : ./suiteSparse_dataset/lhr71c/lhr71c.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 4082]
[BSA_averageDensity : 0.808628]
[BSA_reordering : 23814]
[BSA_numClusters : 8203]
[BSA_numNNZ_bellpack : 1528092]
[BSA_numNNZ_csr : 683082]

---New data---
[File : ./suiteSparse_dataset/mod2/mod2.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 5521]
[BSA_numClusters : 5225]
[BSA_numNNZ_bellpack : 199810]
[BSA_numNNZ_csr : 199810]

---New data---
[File : ./suiteSparse_dataset/raefsky4/raefsky4.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 204]
[BSA_averageDensity : 0.59239]
[BSA_reordering : 524]
[BSA_numClusters : 1411]
[BSA_numNNZ_bellpack : 674195]
[BSA_numNNZ_csr : 643258]

---New data---
[File : ./suiteSparse_dataset/cat_ears_4_4/cat_ears_4_4.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 2544]
[BSA_numClusters : 5822]
[BSA_numNNZ_bellpack : 132888]
[BSA_numNNZ_csr : 132888]

---New data---
[File : ./suiteSparse_dataset/ckt11752_tr_0/ckt11752_tr_0.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 208]
[BSA_averageDensity : 0.736929]
[BSA_reordering : 7258]
[BSA_numClusters : 7627]
[BSA_numNNZ_bellpack : 333029]
[BSA_numNNZ_csr : 293789]

---New data---
[File : ./suiteSparse_dataset/gyro_k/gyro_k.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 100]
[BSA_averageDensity : 0.601289]
[BSA_reordering : 711]
[BSA_numClusters : 2078]
[BSA_numNNZ_bellpack : 519260]
[BSA_numNNZ_csr : 503867]

---New data---
[File : ./suiteSparse_dataset/pkustk09/pkustk09.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 83]
[BSA_averageDensity : 0.55817]
[BSA_reordering : 2170]
[BSA_numClusters : 3470]
[BSA_numNNZ_bellpack : 808800]
[BSA_numNNZ_csr : 796940]

---New data---
[File : ./suiteSparse_dataset/Zd_Jac3_db/Zd_Jac3_db.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 979]
[BSA_averageDensity : 0.704458]
[BSA_reordering : 705]
[BSA_numClusters : 1583]
[BSA_numNNZ_bellpack : 713907]
[BSA_numNNZ_csr : 537353]

---New data---
[File : ./suiteSparse_dataset/g7jac120sc/g7jac120sc.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 6809]
[BSA_numClusters : 8720]
[BSA_numNNZ_bellpack : 475296]
[BSA_numNNZ_csr : 475296]

---New data---
[File : ./suiteSparse_dataset/mouse_gene/mouse_gene.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 187]
[BSA_averageDensity : 0.557821]
[BSA_reordering : 35871]
[BSA_numClusters : 32298]
[BSA_numNNZ_bellpack : 14506196]
[BSA_numNNZ_csr : 14479492]

---New data---
[File : ./suiteSparse_dataset/Trefethen_20000b/Trefethen_20000b.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 638]
[BSA_numClusters : 1251]
[BSA_numNNZ_bellpack : 287217]
[BSA_numNNZ_csr : 287217]

---New data---
[File : ./suiteSparse_dataset/bcsstk29/bcsstk29.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 156]
[BSA_averageDensity : 0.592598]
[BSA_reordering : 282]
[BSA_numClusters : 1131]
[BSA_numNNZ_bellpack : 316740]
[BSA_numNNZ_csr : 293074]

---New data---
[File : ./suiteSparse_dataset/mark3jac140/mark3jac140.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 33156]
[BSA_numClusters : 23326]
[BSA_numNNZ_bellpack : 399735]
[BSA_numNNZ_csr : 399735]

---New data---
[File : ./suiteSparse_dataset/bcsstm36/bcsstm36.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 379]
[BSA_numClusters : 1760]
[BSA_numNNZ_bellpack : 166389]
[BSA_numNNZ_csr : 166389]

---New data---
[File : ./suiteSparse_dataset/mycielskian16/mycielskian16.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 1833]
[BSA_averageDensity : 0.619289]
[BSA_reordering : 1073]
[BSA_numClusters : 1163]
[BSA_numNNZ_bellpack : 16691240]
[BSA_numNNZ_csr : 16400640]

---New data---
[File : ./suiteSparse_dataset/olesnik0/olesnik0.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 31786]
[BSA_numClusters : 13201]
[BSA_numNNZ_bellpack : 402623]
[BSA_numNNZ_csr : 402623]

---New data---
[File : ./suiteSparse_dataset/c-52/c-52.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 824]
[BSA_numClusters : 2128]
[BSA_numNNZ_bellpack : 113332]
[BSA_numNNZ_csr : 113332]

---New data---
[File : ./suiteSparse_dataset/c-50/c-50.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 22]
[BSA_averageDensity : 0.678267]
[BSA_reordering : 734]
[BSA_numClusters : 2042]
[BSA_numNNZ_bellpack : 108013]
[BSA_numNNZ_csr : 104193]

---New data---
[File : ./suiteSparse_dataset/pkustk05/pkustk05.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 57]
[BSA_averageDensity : 0.557703]
[BSA_reordering : 2483]
[BSA_numClusters : 3734]
[BSA_numNNZ_bellpack : 1121154]
[BSA_numNNZ_csr : 1113016]

---New data---
[File : ./suiteSparse_dataset/conf6_0-8x8-80/conf6_0-8x8-80.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 4923]
[BSA_numClusters : 4320]
[BSA_numNNZ_bellpack : 1916928]
[BSA_numNNZ_csr : 1916928]

---New data---
[File : ./suiteSparse_dataset/vanbody/vanbody.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 567]
[BSA_averageDensity : 0.60303]
[BSA_reordering : 4615]
[BSA_numClusters : 4673]
[BSA_numNNZ_bellpack : 1191985]
[BSA_numNNZ_csr : 1104454]

---New data---
[File : ./suiteSparse_dataset/EAT_SR/EAT_SR.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 1471]
[BSA_numClusters : 8211]
[BSA_numNNZ_bellpack : 325589]
[BSA_numNNZ_csr : 325589]

---New data---
[File : ./suiteSparse_dataset/c-62/c-62.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 6]
[BSA_averageDensity : 0.596354]
[BSA_reordering : 3498]
[BSA_numClusters : 5983]
[BSA_numNNZ_bellpack : 300537]
[BSA_numNNZ_csr : 299621]

---New data---
[File : ./suiteSparse_dataset/ns3Da/ns3Da.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 0]
[BSA_averageDensity : 0]
[BSA_reordering : 1324]
[BSA_numClusters : 3882]
[BSA_numNNZ_bellpack : 1679599]
[BSA_numNNZ_csr : 1679599]

---New data---
[File : ./suiteSparse_dataset/pcrystk02/pcrystk02.mtx]
[K : 32]
[BSA_alpha : 0.5]
[BSA_delta : 0.5]
[BSA_block_size : 16]
[BSA_numDenseBlock : 41]
[BSA_averageDensity : 0.522866]
[BSA_reordering : 268]
[BSA_numClusters : 1272]
