file,M,N,NNZ,Sparsity,K,BSMR,cuSDDMM,cuSPARSE,RoDe,ASpT,TCGNN,FlashSparse,Sputnik
./suiteSparse_dataset/c-47/c-47.mtx,15343,15343,113372,99.95%,64,1793.86,224.89,13.37,0,0,3.63525,1424.18,31.33
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2.mtx,100000,100000,448987,99.99%,64,1690.46,703.03,56.94,0,0,278.997,1095.93,2.81
./suiteSparse_dataset/rma10/rma10.mtx,46835,46835,2374001,99.89%,64,5454.97,1914.59,725.59,0,0,896.378,5107.09,37.87
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_17.mtx,100000,100000,448987,99.99%,64,1690.46,704.46,56.81,0,0,278.844,1098.29,2.81
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_10.mtx,100000,100000,448987,99.99%,64,1695.57,700.72,56.29,0,0,279.302,1097.11,2.81
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_14.mtx,100000,100000,448987,99.99%,64,1690.46,704.13,55.63,0,0,279.073,1093.58,2.81
./suiteSparse_dataset/Zd_Jac6/Zd_Jac6.mtx,22835,22835,1711983,99.67%,64,4808.94,808.81,526.04,0,0,46.1558,3489.39,106.48
./suiteSparse_dataset/t3dl/t3dl.mtx,20360,20360,265113,99.93%,64,2194.64,951.5,32.72,0,0,259.082,1971.69,41.98
./suiteSparse_dataset/ncvxqp7/ncvxqp7.mtx,87500,87500,312481,99.99%,64,1385.11,805.88,39.15,0,0,276.258,1032.19,2.65
./suiteSparse_dataset/poisson3Db/poisson3Db.mtx,85623,85623,2374949,99.96%,64,2824.63,1451.95,560.96,0,0,190.472,1162.94,11.38
./suiteSparse_dataset/case39/case39_A_11.mtx,40216,40216,526144,99.96%,64,4243.1,1012.4,66.69,0,0,0.132916,3624.94,22.7
./suiteSparse_dataset/case39/case39_A_07.mtx,40216,40216,526144,99.96%,64,4270.65,979.6,67.79,0,0,0.132915,3615.12,22.7
./suiteSparse_dataset/bcsstk37/bcsstk37.mtx,25503,25503,583240,99.91%,64,3298.87,1216.35,77.17,0,0,714.506,5234.59,57.81
./suiteSparse_dataset/pkustk05/pkustk05.mtx,37164,37164,1121154,99.91%,64,4579.88,1167.44,153.69,0,0,615.21,4784.04,55.85
./suiteSparse_dataset/case39/case39.mtx,40216,40216,526139,99.96%,64,4243.06,1020.44,67.52,0,0,0.132924,3654.7,22.7
./suiteSparse_dataset/case39/case39_A_06.mtx,40216,40216,526144,99.96%,64,4243.1,1017,68.2,0,0,0.132917,3644.75,22.7
./suiteSparse_dataset/case39/case39_A_09.mtx,40216,40216,526144,99.96%,64,4243.1,1006.25,68.18,0,0,0.132915,3615.12,22.69
./suiteSparse_dataset/pltexpa/pltexpa_A_4.mtx,28350,74172,150801,99.99%,64,1365.95,435.34,19.55,0,0,149.632,877.388,2.53
./suiteSparse_dataset/case39/case39_A_13.mtx,40216,40216,526144,99.96%,64,4243.1,999.8,67.71,0,0,0.132915,3624.94,22.7
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_13.mtx,100000,100000,448987,99.99%,64,1690.46,707.43,56.03,0,0,277.858,1094.76,2.81
./suiteSparse_dataset/mark3jac040sc/mark3jac040sc.mtx,18289,18289,113435,99.96%,64,1629.81,549.39,13.71,0,0,106.371,1199.97,11.88
./suiteSparse_dataset/g7jac060/g7jac060.mtx,17730,17730,203316,99.93%,64,2397.59,710.77,23.2,0,0,68.6299,1429.91,22.28
./suiteSparse_dataset/case39/case39_A_12.mtx,40216,40216,526144,99.96%,64,4270.65,1006.35,68.86,0,0,0.132915,3605.34,22.69
./suiteSparse_dataset/ckt11752_tr_0/ckt11752_tr_0.mtx,49702,49702,333029,99.98%,64,2081.43,667.36,41.08,0,0,10.9933,1517,4.75
./suiteSparse_dataset/208bit/208bit.mtx,24430,24421,299756,99.94%,64,1818.91,1064.19,35.1,0,0,261.368,1229.77,17.64
./suiteSparse_dataset/conf5_4-8x8-15/conf5_4-8x8-15.mtx,49152,49152,1916928,99.92%,64,4453.83,2714.23,529.64,0,0,1002.32,3182.45,26.32
./suiteSparse_dataset/fxm4_6/fxm4_6.mtx,22400,47185,265442,99.97%,64,2370.02,960.62,33.44,0,0,272.685,1673.72,8.84
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_24.mtx,100000,100000,448987,99.99%,64,1690.46,700.48,55.8,0,0,262.775,1100.65,2.81
./suiteSparse_dataset/TSOPF_RS_b39_c19/TSOPF_RS_b39_c19.mtx,38098,38098,684206,99.95%,64,4831.96,1509.31,80.39,0,0,917.051,4230.84,16.61
./suiteSparse_dataset/192bit/192bit.mtx,13691,13682,154303,99.91%,64,1555.47,608.15,18.6,0,0,148.057,1079.28,28.12
./suiteSparse_dataset/juba40k/juba40k.mtx,40337,40337,144945,99.99%,64,1383.06,521.71,18.28,0,0,146.201,1325.21,3.14
./suiteSparse_dataset/mk12-b4/mk12-b4.mtx,62370,51975,311850,99.99%,64,1740.23,677.16,39.59,0,0,338.852,1198.7,3.22
./suiteSparse_dataset/g7jac100sc/g7jac100sc.mtx,29610,29610,384636,99.95%,64,2896.36,1143.39,49.26,0,0,113.598,1553.1,15.41
./suiteSparse_dataset/bcsstk32/bcsstk32.mtx,44609,44609,1029655,99.94%,64,3625.55,1848.16,126.98,0,0,453.538,5126.87,33.46
./suiteSparse_dataset/GaAsH6/GaAsH6.mtx,61349,61349,1721579,99.95%,64,2915.95,823.24,295.69,0,0,63.0172,2086.13,31.48
./suiteSparse_dataset/cit-HepPh/cit-HepPh.mtx,34546,34546,421578,99.96%,64,2107.89,953.1,52.79,0,0,107.58,963.607,12.4
./suiteSparse_dataset/bcircuit/bcircuit.mtx,68902,68902,375558,99.99%,64,1997.65,812.02,46.61,0,0,261.827,1793.71,2.79
./suiteSparse_dataset/Chevron1/Chevron1.mtx,37365,37365,330633,99.97%,64,2056.18,1166.77,38.44,0,0,600.298,2549.46,8.35
./suiteSparse_dataset/ABACUS_shell_md/ABACUS_shell_md_M.mtx,23412,23412,206474,99.96%,64,1940.55,862.01,25.77,0,0,221.346,1223.55,12.87
./suiteSparse_dataset/windscreen/windscreen_M.mtx,22692,22692,752340,99.85%,64,3886.05,1497.12,98.78,0,0,674.589,4742.36,97.08
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_1.mtx,32769,32769,381326,99.96%,64,2002.76,479.64,46.23,0,0,52.0859,1355.83,11.79
./suiteSparse_dataset/TSOPF_FS_b300/TSOPF_FS_b300.mtx,29214,29214,2203949,99.74%,64,7848.82,1156.91,772.29,0,0,0.693687,7193.05,178.02
./suiteSparse_dataset/ABACUS_shell_md/ABACUS_shell_md.mtx,23412,23412,218484,99.96%,64,1936.91,816.38,27.29,0,0,233.05,1288.75,13.62
./suiteSparse_dataset/ABACUS_shell_ld/ABACUS_shell_ld_K.mtx,23412,23412,216082,99.96%,64,1957.26,827.27,26.39,0,0,230.68,1280.49,13.85
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_18.mtx,100000,100000,448987,99.99%,64,1695.57,695.32,55.67,0,0,277.783,1099.47,2.81
./suiteSparse_dataset/preferentialAttachment/preferentialAttachment.mtx,100000,100000,499985,99.99%,64,1680.06,798,62.77,0,0,3.56035,971.877,3.52
./suiteSparse_dataset/raefsky3/raefsky3.mtx,21200,21200,1488768,99.66%,64,9592.58,2003.19,439.68,0,0,1482.98,8904.78,114.88
./suiteSparse_dataset/worms20_10NN/worms20_10NN.mtx,20055,20055,120413,99.97%,64,1730.07,512.12,15.02,0,0,191.702,1167.64,20.96
./suiteSparse_dataset/F2/F2.mtx,71505,71505,2682895,99.94%,64,4612.96,2001.71,799.19,0,0,330.909,3635.56,36.21
./suiteSparse_dataset/pli/pli.mtx,22695,22695,686502,99.86%,64,3446.3,1465.32,86.45,0,0,429.949,3375.77,89.77
./suiteSparse_dataset/ted_A/ted_A.mtx,10605,10605,424587,99.62%,64,4824.85,614.88,53.89,0,0,281.883,3672.1,124.82
./suiteSparse_dataset/TSOPF_FS_b300_c1/TSOPF_FS_b300_c1.mtx,29214,29214,2203949,99.74%,64,7962.24,1186.79,762.82,0,0,0.693692,7193.05,167.93
./suiteSparse_dataset/ch7-8-b3/ch7-8-b3.mtx,58800,11760,235200,99.96%,64,1719.3,798.51,28.19,0,0,304.713,1362.24,11.91
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_6.mtx,32769,32769,381326,99.96%,64,2019.74,481.93,47.73,0,0,52.0804,1352.07,12.48
./suiteSparse_dataset/HEP-th-new/HEP-th-new.mtx,27770,27770,352807,99.95%,64,1977.62,877.36,44.49,0,0,83.0745,950.722,15.17
./suiteSparse_dataset/case39/case39_A_01.mtx,40216,40216,526139,99.96%,64,4298.52,1013.12,67.93,0,0,0.132922,3624.9,22.7
./suiteSparse_dataset/olesnik0/olesnik0.mtx,88263,88263,402623,99.99%,64,1981.41,840.9,49.91,0,0,530.104,1909.01,3.37
./suiteSparse_dataset/viscoplastic2/viscoplastic2.mtx,32769,32769,381326,99.96%,64,2019.74,481.7,48.42,0,0,52.0637,1355.83,11.76
./suiteSparse_dataset/case39/case39_A_05.mtx,40216,40216,526144,99.96%,64,4243.1,1019.21,67.8,0,0,0.132916,3605.34,22.7
./suiteSparse_dataset/std1_Jac3_db/std1_Jac3_db.mtx,21982,21982,531826,99.88%,64,4616.54,596.48,69.39,0,0,98.3724,2448.7,38.3
./suiteSparse_dataset/lhr14/lhr14.mtx,14270,14270,307858,99.84%,64,4093.86,859.7,39.35,0,0,386.332,2627.05,52.49
./suiteSparse_dataset/ABACUS_shell_ud/ABACUS_shell_ud_K.mtx,23412,23412,216082,99.96%,64,1957.26,851.3,25.95,0,0,217.955,1274.59,13.85
./suiteSparse_dataset/FEM_3D_thermal1/FEM_3D_thermal1.mtx,17880,17880,430740,99.86%,64,3148.68,1138.02,51.84,0,0,443.205,2842,46.96
./suiteSparse_dataset/gyro_m/gyro_m.mtx,17361,17361,178896,99.94%,64,2014.59,663.62,22.94,0,0,117.012,1419.39,39.2
./suiteSparse_dataset/c-71/c-71.mtx,76638,76638,468096,99.99%,64,2038.75,680.47,52.46,0,0,7.33071,231.627,5.16
./suiteSparse_dataset/cond-mat-2003/cond-mat-2003.mtx,31163,31163,120029,99.98%,64,1402.21,619.42,13.98,0,0,76.9147,1244.03,8.69
./suiteSparse_dataset/deltaX/deltaX.mtx,68600,21961,247424,99.98%,64,1438.51,267.88,31.29,0,0,31.3071,824.747,5.46
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_19.mtx,100000,100000,448987,99.99%,64,1695.57,702.23,56.17,0,0,278.616,1101.84,2.81
./suiteSparse_dataset/jan99jac100/jan99jac100.mtx,34454,34454,215862,99.98%,64,1860.88,819.44,27.99,0,0,223.909,1561.04,6.4
./suiteSparse_dataset/std1_Jac2_db/std1_Jac2_db.mtx,21982,21982,498771,99.89%,64,4299.75,556.29,63.33,0,0,98.7513,2364.54,35.93
./suiteSparse_dataset/apache1/apache1.mtx,80800,80800,311492,99.99%,64,1582.78,698.61,38.06,0,0,356.627,1610.2,2.93
./suiteSparse_dataset/std1_Jac3/std1_Jac3.mtx,21982,21982,1455848,99.69%,64,4572.39,673.91,410.61,0,0,37.3796,3419.24,103.66
./suiteSparse_dataset/jan99jac080sc/jan99jac080sc.mtx,27534,27534,171522,99.97%,64,1715.22,686.29,20.57,0,0,174.939,1503.75,7.96
./suiteSparse_dataset/Franz11/Franz11.mtx,47104,30144,329728,99.97%,64,2102.86,1298.78,42.67,0,0,354.07,1286.74,8.18
./suiteSparse_dataset/shyy161/shyy161.mtx,76480,76480,329762,99.99%,64,1792.18,751.68,41.02,0,0,368.964,1668.36,1.99
./suiteSparse_dataset/pdb1HYS/pdb1HYS.mtx,36417,36417,2190591,99.83%,64,5531.8,1686.17,686.39,0,0,895.251,6186.09,112.39
./suiteSparse_dataset/c-64/c-64.mtx,51035,51035,384438,99.98%,64,2699.7,678.92,48.03,0,0,0.364164,2285.66,9.72
./suiteSparse_dataset/lhr71c/lhr71c.mtx,70304,70304,1528092,99.96%,64,5684.87,1633.89,190.3,0,0,995.905,3089.98,10.36
./suiteSparse_dataset/onetone2/onetone2.mtx,36057,36057,227628,99.98%,64,1935.61,900.16,28.46,0,0,310.292,1558.1,6.16
./suiteSparse_dataset/TSOPF_RS_b2383/TSOPF_RS_b2383.mtx,38120,38120,16171169,98.88%,64,9870.1,1090.79,3120.78,0,0,213.144,8708.08,357.14
./suiteSparse_dataset/ifiss_mat/ifiss_mat.mtx,96307,96307,3599932,99.96%,64,2784.6,1434.29,949.16,0,0,667.427,3025.55,13.63
./suiteSparse_dataset/fxm3_16/fxm3_16.mtx,41340,85575,392252,99.98%,64,2622.01,928.13,50.36,0,0,371.363,1535.42,3.76
./suiteSparse_dataset/net50/net50.mtx,16320,16320,480760,99.81%,64,3686.81,580.75,55.48,0,0,71.235,1811.16,121.2
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_20.mtx,100000,100000,448987,99.99%,64,1695.57,690.3,55.24,0,0,279.531,1099.47,2.81
./suiteSparse_dataset/mark3jac040/mark3jac040.mtx,18289,18289,113435,99.96%,64,1629.81,530.88,14,0,0,106.449,1241,11.88
./suiteSparse_dataset/pkustk13/pkustk13.mtx,94893,94893,3355860,99.96%,64,3516.2,1267.04,893.65,0,0,487.82,3704.96,25.76
./suiteSparse_dataset/Zd_Jac3_db/Zd_Jac3_db.mtx,22835,22835,713907,99.86%,64,4746.72,601.84,94.73,0,0,119.078,2633.43,47.43
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_07.mtx,100000,100000,448987,99.99%,64,1690.46,703.77,55.6,0,0,278.312,1103.03,2.81
./suiteSparse_dataset/wiki-RfA/wiki-RfA_Positive.mtx,11380,11380,139326,99.89%,64,1583.25,444.53,16.09,0,0,15.3263,849.225,37.24
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_12.mtx,100000,100000,448987,99.99%,64,1705.88,704.49,56.43,0,0,263.114,1094.76,2.81
./suiteSparse_dataset/pattern1/pattern1.mtx,19242,19242,4671337,98.73%,64,8401.69,800.09,1058.14,0,0,14.097,1105.92,731.32
./suiteSparse_dataset/Zd_Jac2_db/Zd_Jac2_db.mtx,22835,22835,676439,99.87%,64,4671.54,699.83,89.86,0,0,112.843,2502.43,45.04
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_2.mtx,32769,32769,381326,99.96%,64,2037,481.76,48.71,0,0,52.1304,1348.34,11.79
./suiteSparse_dataset/g7jac040/g7jac040.mtx,11790,11790,114671,99.91%,64,1748.03,435.35,13.64,0,0,48.6506,1183.7,28.22
./suiteSparse_dataset/xenon1/xenon1.mtx,48600,48600,1181120,99.94%,64,3540.53,2462.59,147.47,0,0,708.451,2685.32,17.61
./suiteSparse_dataset/ex11/ex11.mtx,16614,16614,1096948,99.60%,64,4845.18,1454.79,201.04,0,0,478.559,4443.33,135.03
./suiteSparse_dataset/skirt/skirt.mtx,12598,12598,104559,99.93%,64,1613.56,411.33,12.62,0,0,189.417,1980.67,42.95
./suiteSparse_dataset/Zhao2/Zhao2.mtx,33861,33861,166453,99.98%,64,1541.23,720.26,20.45,0,0,244.896,1157.93,5.11
./suiteSparse_dataset/ABACUS_shell_ud/ABACUS_shell_ud.mtx,23412,23412,218484,99.96%,64,1950.75,803.77,27.58,0,0,231.89,1288.75,14
./suiteSparse_dataset/gyro_k/gyro_k.mtx,17361,17361,519260,99.82%,64,4843.84,1096.7,71.5,0,0,192.615,3713.31,116.13
./suiteSparse_dataset/pcrystk02/pcrystk02.mtx,13965,13965,491274,99.74%,64,3814.24,1010.28,62.91,0,0,454.967,4643.39,169.69
./suiteSparse_dataset/TSOPF_FS_b300_c2/TSOPF_FS_b300_c2.mtx,56814,56814,4391071,99.86%,64,8083.71,1747.05,1264.85,0,0,0.352193,6784.98,90.73
./suiteSparse_dataset/cbuckle/cbuckle.mtx,13681,13681,345098,99.81%,64,3243.4,864.37,43.34,0,0,237.504,5005.43,122.91
./suiteSparse_dataset/cage11/cage11.mtx,39082,39082,559722,99.96%,64,1970.85,1253.86,68.44,0,0,214.184,1336.65,12.88
./suiteSparse_dataset/ABACUS_shell_ud/ABACUS_shell_ud_M.mtx,23412,23412,206474,99.96%,64,1970.17,900.65,25.65,0,0,209.419,1229.24,13.23
./suiteSparse_dataset/scfxm1-2r/scfxm1-2r_A_8.mtx,19036,33047,111052,99.98%,64,1559.72,497.54,14.17,0,0,146.091,966.983,6.21
./suiteSparse_dataset/scfxm1-2b/scfxm1-2b.mtx,19036,33047,111052,99.98%,64,1559.72,500.85,14.3,0,0,145.791,966.983,5.87
./suiteSparse_dataset/consph/consph.mtx,83334,83334,3046907,99.95%,64,3992.28,1992.55,864.45,0,0,1120.84,4787.44,29.3
./suiteSparse_dataset/nd12k/nd12k.mtx,36000,36000,7128473,99.44%,64,5358.14,1139.75,1757.68,0,0,405.769,6371.3,319.01
./suiteSparse_dataset/trdheim/trdheim.mtx,22098,22098,978711,99.79%,64,4993.42,1660.59,145.64,0,0,753.411,6434.32,136.69
./suiteSparse_dataset/crystm03/crystm03.mtx,24696,24696,304233,99.95%,64,2160.75,1063.66,35.96,0,0,355.314,1915.96,33.45
./suiteSparse_dataset/nv1/nv1.mtx,75468,75468,2449194,99.95%,64,2758.1,1709.64,598.17,0,0,269.004,1245.02,14.32
./suiteSparse_dataset/wiki-RfA/wiki-RfA.mtx,11380,11380,188077,99.85%,64,1691.34,518.65,22.42,0,0,16.6532,885.068,50.08
./suiteSparse_dataset/n4c6-b12/n4c6-b12.mtx,25605,69235,332865,99.98%,64,1644.59,677.52,39.07,0,0,237.099,1073.22,6.25
./suiteSparse_dataset/cit-HepTh/cit-HepTh.mtx,27770,27770,352807,99.95%,64,1977.62,870.75,43.04,0,0,83.1051,950.722,16.04
./suiteSparse_dataset/TEM27623/TEM27623.mtx,27623,27623,233546,99.96%,64,1920.61,801.87,29.3,0,0,393.371,2083.41,20.18
./suiteSparse_dataset/OPF_10000/OPF_10000.mtx,43887,43887,255799,99.98%,64,2062.9,616.01,32.38,0,0,246.265,2285,8.55
./suiteSparse_dataset/chipcool0/chipcool0.mtx,20082,20082,281150,99.93%,64,2282.06,981.58,33.95,0,0,170.152,1128.13,24.35
./suiteSparse_dataset/cz20468/cz20468.mtx,20468,20468,206076,99.95%,64,2164.66,799.75,26.19,0,0,248.378,1648.61,17.24
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_05.mtx,100000,100000,448987,99.99%,64,1700.71,704.16,56.01,0,0,262.168,1099.47,2.81
./suiteSparse_dataset/ABACUS_shell_md/ABACUS_shell_md_K.mtx,23412,23412,216082,99.96%,64,1943.18,856.28,27.05,0,0,230.872,1286.44,13.47
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_23.mtx,100000,100000,448987,99.99%,64,1695.57,706.23,56.22,0,0,262.505,1104.22,2.81
./suiteSparse_dataset/c-59/c-59.mtx,41282,41282,260909,99.98%,64,1964.68,570.36,30.4,0,0,22.392,1644.62,9.92
./suiteSparse_dataset/nv2010/nv2010.mtx,84538,84538,208499,99.99%,64,1350.38,597.72,25.77,0,0,221.292,1024.49,2.06
./suiteSparse_dataset/m_t1/m_t1.mtx,97578,97578,4925574,99.94%,64,4287.58,1555.92,1231.88,0,0,1025.09,5801.38,34.77
./suiteSparse_dataset/sctap1-2r/sctap1-2r.mtx,28830,63426,186366,99.98%,64,1712.92,509.96,23.2,0,0,237.362,890.106,3.6
./suiteSparse_dataset/lhr10/lhr10.mtx,10672,10672,232633,99.79%,64,3304.45,635.83,28.19,0,0,299.267,2502.27,70.51
./suiteSparse_dataset/p010/p010.mtx,10090,19090,118000,99.93%,64,1940.79,30.28,14.7,0,0,0.359174,955.949,21.44
./suiteSparse_dataset/ncvxbqp1/ncvxbqp1.mtx,50000,50000,199984,99.99%,64,1420.34,615.71,24.76,0,0,237.518,1114.33,4.93
./suiteSparse_dataset/RFdevice/RFdevice.mtx,74104,74104,365580,99.99%,64,1744.18,761.11,41.61,0,0,46.8598,1135.78,2.35
./suiteSparse_dataset/bcsstk31/bcsstk31.mtx,35588,35588,608502,99.95%,64,3223,1306.43,79.32,0,0,505.757,3643.89,32.64
./suiteSparse_dataset/vsp_c-60_data_cti_cs4/vsp_c-60_data_cti_cs4.mtx,85830,85830,241080,99.99%,64,1655.77,504.75,29.72,0,0,31.4671,1219.69,2.31
./suiteSparse_dataset/TSOPF_RS_b678_c1/TSOPF_RS_b678_c1.mtx,18696,18696,4396289,98.74%,64,12691.4,967.41,1444.72,0,0,257.953,8214.96,424.12
./suiteSparse_dataset/venkat50/venkat50.mtx,62424,62424,1717792,99.95%,64,4880.09,1658.18,295.69,0,0,934.059,4811.32,15.54
./suiteSparse_dataset/case39/case39_A_10.mtx,40216,40216,526144,99.96%,64,4243.1,1014.2,67.62,0,0,0.132916,3624.94,22.69
./suiteSparse_dataset/lowThrust_9/lowThrust_9.mtx,18044,18044,114806,99.96%,64,1594.53,378.96,12.72,0,0,0.935787,1434.05,23.61
./suiteSparse_dataset/helm3d01/helm3d01.mtx,32226,32226,230335,99.97%,64,1788.32,930.18,29.69,0,0,133.012,1446.99,14.47
./suiteSparse_dataset/scfxm1-2b/scfxm1-2b_A_3.mtx,19036,33047,111052,99.98%,64,1559.72,495.88,14.48,0,0,145.344,941.368,6.21
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_3.mtx,32769,32769,381326,99.96%,64,2019.74,478.95,48.52,0,0,52.1137,1348.34,12.48
./suiteSparse_dataset/e18/e18.mtx,24617,38602,156466,99.98%,64,1671.65,479.63,20.48,0,0,154.177,1300.5,5.48
./suiteSparse_dataset/Zd_Jac2/Zd_Jac2.mtx,22835,22835,1642833,99.68%,64,4889.38,899.58,499.82,0,0,56.6876,3250.12,108.15
./suiteSparse_dataset/mario001/mario001.mtx,38434,38434,114643,99.99%,64,1257.05,548.73,14.71,0,0,272.322,1339.49,4.65
./suiteSparse_dataset/cat_ears_4_4/cat_ears_4_4.mtx,19020,44448,132888,99.98%,64,1372.81,614.65,17.45,0,0,126.749,966.458,5.54
./suiteSparse_dataset/jan99jac100sc/jan99jac100sc.mtx,34454,34454,215862,99.98%,64,1873.8,818.67,27.56,0,0,223.909,1578.88,6.05
./suiteSparse_dataset/lowThrust_5/lowThrust_5.mtx,16262,16262,103701,99.96%,64,1640.84,387.88,13.23,0,0,1.04666,1418.5,26.18
./suiteSparse_dataset/bcsstk35/bcsstk35.mtx,30237,30237,740200,99.91%,64,3043.59,1442.25,101.25,0,0,665.546,5590.99,55.45
./suiteSparse_dataset/t3dh_a/t3dh_a.mtx,79171,79171,2215638,99.96%,64,3596.82,1740.18,556.4,0,0,639.061,2816.33,24.34
./suiteSparse_dataset/nsct/nsct_A_1.mtx,22901,37461,678739,99.92%,64,4350.89,352.75,90.68,0,0,22.66,2292.31,26.26
./suiteSparse_dataset/dbir2/dbir2.mtx,18906,45877,1158159,99.86%,64,3406.35,164.15,160.22,0,0,2.51184,1917.78,46.7
./suiteSparse_dataset/TSOPF_RS_b39_c30/TSOPF_RS_b39_c30.mtx,60098,60098,1079986,99.97%,64,4891.24,1515.13,138.19,0,0,972.139,4444.96,10.55
./suiteSparse_dataset/net125/net125.mtx,36720,36720,1306960,99.90%,64,3965.29,1477.21,200.27,0,0,51.3586,1746.33,66.31
./suiteSparse_dataset/TSOPF_RS_b300_c1/TSOPF_RS_b300_c1.mtx,14538,14538,1474325,99.30%,64,9033.85,766.65,459.21,0,0,346.773,6837.45,238.72
./suiteSparse_dataset/pfinan512/pfinan512.mtx,74752,74752,335872,99.99%,64,1727.74,779.69,41.89,0,0,408.636,1591.98,3.77
./suiteSparse_dataset/c-50/c-50.mtx,22401,22401,108013,99.97%,64,1436.34,316.34,12.78,0,0,15.4005,1392.36,13.54
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_21.mtx,100000,100000,448987,99.99%,64,1700.71,706.79,56.27,0,0,263.249,1094.76,2.81
./suiteSparse_dataset/ns3Da/ns3Da.mtx,20414,20414,1679599,99.59%,64,4524.78,799.55,474.31,0,0,38.0679,1173.52,135.56
./suiteSparse_dataset/c-64b/c-64b.mtx,51035,51035,384438,99.98%,64,2684.62,674.9,47.87,0,0,0.364162,2291.36,9.72
./suiteSparse_dataset/mark3jac080/mark3jac080.mtx,36609,36609,227955,99.98%,64,1951.67,925.05,29.17,0,0,195.434,1416.42,5.98
./suiteSparse_dataset/ABACUS_shell_hd/ABACUS_shell_hd_M.mtx,23412,23412,206474,99.96%,64,1955.25,863.55,24.3,0,0,221.346,1223.55,13.23
./suiteSparse_dataset/raefsky4/raefsky4.mtx,19779,19779,674195,99.82%,64,4256.28,1041.07,90.4,0,0,412.672,4737.11,117.04
./suiteSparse_dataset/nsct/nsct.mtx,23003,37563,697738,99.91%,64,4233.85,360.83,93.02,0,0,23.6954,2394.38,26.79
./suiteSparse_dataset/TSOPF_FS_b39_c7/TSOPF_FS_b39_c7.mtx,28216,28216,368599,99.95%,64,3938.02,873.98,45.28,0,0,0.18787,3448.35,30.66
./suiteSparse_dataset/cond-mat-2005/cond-mat-2005.mtx,40421,40421,175693,99.98%,64,1591.42,718.36,22.32,0,0,78.0181,1285.07,7.56
./suiteSparse_dataset/Si10H16/Si10H16.mtx,17077,17077,446500,99.84%,64,3189.29,658.6,56.79,0,0,75.6788,2023.79,96.97
./suiteSparse_dataset/c-67/c-67.mtx,57975,57975,294955,99.99%,64,2083.02,465.41,36.33,0,0,2.6303,1660.68,5.58
./suiteSparse_dataset/gupta1/gupta1.mtx,31802,31802,1098006,99.89%,64,5671.52,1608.51,162.94,0,0,1.12711,2579.32,70.59
./suiteSparse_dataset/msc10848/msc10848.mtx,10848,10848,620313,99.47%,64,5203.97,527.58,80.23,0,0,45.4028,4602.68,343.21
./suiteSparse_dataset/mouse_gene/mouse_gene.mtx,45101,45101,14506196,99.28%,64,2854.65,1011.03,1567.63,0,0,34.6643,1346.14,402.92
./suiteSparse_dataset/garon2/garon2.mtx,13535,13535,390607,99.78%,64,3616.73,710.39,48.98,0,0,119.355,1915.62,73.61
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_7.mtx,32769,32769,381326,99.96%,64,2019.74,477.39,47.75,0,0,52.0471,1352.07,12.48
./suiteSparse_dataset/Trefethen_20000b/Trefethen_20000b.mtx,19999,19999,287217,99.92%,64,2075.27,947.13,36.91,0,0,213.887,1475.42,48.19
./suiteSparse_dataset/c-62/c-62.mtx,41731,41731,300537,99.98%,64,2052.85,483.53,34.2,0,0,7.77388,1665.02,11.3
./suiteSparse_dataset/olafu/olafu.mtx,16146,16146,515651,99.80%,64,4604.03,1212.94,69.11,0,0,555.299,5260.73,132.03
./suiteSparse_dataset/sme3Db/sme3Db.mtx,29067,29067,2081063,99.75%,64,4394.14,931.95,640.75,0,0,42.8127,1180.22,84.3
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_16.mtx,100000,100000,448987,99.99%,64,1695.57,703.74,55.47,0,0,279.455,1101.84,2.81
./suiteSparse_dataset/g7jac040sc/g7jac040sc.mtx,11790,11790,114671,99.91%,64,1748.03,444.07,15,0,0,48.6667,1203.11,28.6
./suiteSparse_dataset/Zd_Jac6_db/Zd_Jac6_db.mtx,22835,22835,663643,99.87%,64,4533.08,556.28,82.8,0,0,109.75,2469.37,44.21
./suiteSparse_dataset/t3dh/t3dh.mtx,79171,79171,2215638,99.96%,64,3610.88,1830.43,556.07,0,0,639.648,2820.6,23.1
