file,M,N,NNZ,Sparsity,alpha,K,BSMR,BSMR_Only_Tensor_core,BSMR_Only_CUDA_Core
./suiteSparse_dataset/cit-HepPh/cit-HepPh.mtx,34546,34546,421578,99.96,0.1,256,2608.77,1765.4,2602.33
./suiteSparse_dataset/bcircuit/bcircuit.mtx,68902,68902,375558,99.99,0.1,256,1134.62,908.02,1133.25
./suiteSparse_dataset/Chevron1/Chevron1.mtx,37365,37365,330633,99.97,0.9,256,2195.44,1369.65,2183.84
./suiteSparse_dataset/ABACUS_shell_md/ABACUS_shell_md_M.mtx,23412,23412,206474,99.96,0.3,256,2357.01,1811.18,2319.93
./suiteSparse_dataset/windscreen/windscreen_M.mtx,22692,22692,752340,99.85,0.3,256,4891.68,4240.92,3910.29
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_1.mtx,32769,32769,381326,99.96,0.3,256,2522,1611.69,2522
./suiteSparse_dataset/TSOPF_FS_b300/TSOPF_FS_b300.mtx,29214,29214,2203949,99.74,0.7,256,11210.3,8711.26,5202.9
./suiteSparse_dataset/ABACUS_shell_md/ABACUS_shell_md.mtx,23412,23412,218484,99.96,0.3,256,2460.41,1896.56,2395.66
./suiteSparse_dataset/ABACUS_shell_ld/ABACUS_shell_ld_K.mtx,23412,23412,216082,99.96,0.3,256,2466.69,1875.71,2385.01
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_18.mtx,100000,100000,448987,99.99,0.1,256,715.18,586.14,714.72
./suiteSparse_dataset/preferentialAttachment/preferentialAttachment.mtx,100000,100000,499985,99.99,0.3,256,1161.14,611.38,1149.92
./suiteSparse_dataset/raefsky3/raefsky3.mtx,21200,21200,1488768,99.66,0.5,256,13245.3,13245.3,6027.4
./suiteSparse_dataset/worms20_10NN/worms20_10NN.mtx,20055,20055,120413,99.97,0.3,256,2467.48,1490.26,2315.63
./suiteSparse_dataset/F2/F2.mtx,71505,71505,2682895,99.94,0.3,256,3627.49,2729.29,3627.49
./suiteSparse_dataset/pli/pli.mtx,22695,22695,686502,99.86,0.5,256,4317.62,3488.32,3809.67
./suiteSparse_dataset/ted_A/ted_A.mtx,10605,10605,424587,99.62,0.5,256,7196.39,5152.75,4432.01
./suiteSparse_dataset/TSOPF_FS_b300_c1/TSOPF_FS_b300_c1.mtx,29214,29214,2203949,99.74,0.7,256,11267.6,8773.68,5237.52
./suiteSparse_dataset/ch7-8-b3/ch7-8-b3.mtx,58800,11760,235200,99.96,0.3,256,2048.78,1170.15,2048.78
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_6.mtx,32769,32769,381326,99.96,0.3,256,2512.03,1604.91,2498.86
./suiteSparse_dataset/HEP-th-new/HEP-th-new.mtx,27770,27770,352807,99.95,0.1,256,2467.18,1624.34,2467.18
./suiteSparse_dataset/case39/case39_A_01.mtx,40216,40216,526139,99.96,0.7,256,5435.32,4413.92,3938.17
./suiteSparse_dataset/olesnik0/olesnik0.mtx,88263,88263,402623,99.99,0.1,256,1057.31,922.18,1055.09
./suiteSparse_dataset/viscoplastic2/viscoplastic2.mtx,32769,32769,381326,99.96,0.3,256,2502.14,1599.52,2502.14
./suiteSparse_dataset/case39/case39_A_05.mtx,40216,40216,526144,99.96,0.7,256,5435.37,4413.96,3908.94
./suiteSparse_dataset/std1_Jac3_db/std1_Jac3_db.mtx,21982,21982,531826,99.88,0.3,256,6749.06,4275.13,4097.27
./suiteSparse_dataset/lhr14/lhr14.mtx,14270,14270,307858,99.84,0.1,256,5943.2,3656.27,4104.77
./suiteSparse_dataset/ABACUS_shell_ud/ABACUS_shell_ud_K.mtx,23412,23412,216082,99.96,0.3,256,2455.48,1878.97,2400.91
./suiteSparse_dataset/FEM_3D_thermal1/FEM_3D_thermal1.mtx,17880,17880,430740,99.86,0.5,256,4010.61,3258.25,3553.96
./suiteSparse_dataset/gyro_m/gyro_m.mtx,17361,17361,178896,99.94,0.3,256,2727.07,1987.73,2600.23
./suiteSparse_dataset/c-71/c-71.mtx,76638,76638,468096,99.99,0.1,256,1185.65,495.34,1185.65
./suiteSparse_dataset/cond-mat-2003/cond-mat-2003.mtx,31163,31163,120029,99.98,0.1,256,2013.91,1250.3,2013.91
./suiteSparse_dataset/deltaX/deltaX.mtx,68600,21961,247424,99.98,0.3,256,1238.36,791.5,1234.65
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_19.mtx,100000,100000,448987,99.99,0.1,256,715.86,585.99,715.86
./suiteSparse_dataset/jan99jac100/jan99jac100.mtx,34454,34454,215862,99.98,0.1,256,2515.87,1433.35,2515.87
./suiteSparse_dataset/std1_Jac2_db/std1_Jac2_db.mtx,21982,21982,498771,99.89,0.3,256,6281.75,4292.35,4022.35
./suiteSparse_dataset/apache1/apache1.mtx,80800,80800,311492,99.99,0.5,256,823.62,736.74,823.18
./suiteSparse_dataset/std1_Jac3/std1_Jac3.mtx,21982,21982,1455848,99.69,0.5,256,6847.83,4779.54,4612.95
./suiteSparse_dataset/pdb1HYS/pdb1HYS.mtx,36417,36417,2190591,99.83,0.3,256,5975.43,5056.77,4225.68
./suiteSparse_dataset/c-64/c-64.mtx,51035,51035,384438,99.98,0.1,256,1793.09,1512.34,1655.63
./suiteSparse_dataset/lhr71c/lhr71c.mtx,70304,70304,1528092,99.96,0.1,256,3629.67,2669.62,3266.55
./suiteSparse_dataset/onetone2/onetone2.mtx,36057,36057,227628,99.98,0.3,256,2322.73,1412.08,2290.02
./suiteSparse_dataset/TSOPF_RS_b2383/TSOPF_RS_b2383.mtx,38120,38120,16171169,98.88,0.9,256,16497.8,16324.6,5401.91
./suiteSparse_dataset/ifiss_mat/ifiss_mat.mtx,96307,96307,3599932,99.96,0.3,256,3543.24,2012.71,3543.24
./suiteSparse_dataset/fxm3_16/fxm3_16.mtx,41340,85575,392252,99.98,0.1,256,1291.15,1031.16,1291.15
./suiteSparse_dataset/net50/net50.mtx,16320,16320,480760,99.81,0.7,256,4587.4,3270.48,3669.92
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_20.mtx,100000,100000,448987,99.99,0.1,256,715.4,585.99,714.95
./suiteSparse_dataset/mark3jac040/mark3jac040.mtx,18289,18289,113435,99.96,0.3,256,2373.12,1512.47,2373.12
./suiteSparse_dataset/pkustk13/pkustk13.mtx,94893,94893,3355860,99.96,0.1,256,3592.23,1844.28,3592.23
./suiteSparse_dataset/Zd_Jac3_db/Zd_Jac3_db.mtx,22835,22835,713907,99.86,0.3,256,6864.49,5257.05,4229.31
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_07.mtx,100000,100000,448987,99.99,0.1,256,715.63,586.14,714.95
./suiteSparse_dataset/wiki-RfA/wiki-RfA_Positive.mtx,11380,11380,139326,99.89,0.3,256,2322.1,1501.36,2197.57
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_12.mtx,100000,100000,448987,99.99,0.1,256,715.63,586.14,715.63
./suiteSparse_dataset/pattern1/pattern1.mtx,19242,19242,4671337,98.73,0.9,256,13070.3,7502.95,5042.46
./suiteSparse_dataset/Zd_Jac2_db/Zd_Jac2_db.mtx,22835,22835,676439,99.87,0.3,256,6944.96,5116.79,4222.47
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_2.mtx,32769,32769,381326,99.96,0.3,256,2515.34,1596.84,2515.34
./suiteSparse_dataset/g7jac040/g7jac040.mtx,11790,11790,114671,99.91,0.5,256,2536.97,1570.84,2536.97
./suiteSparse_dataset/xenon1/xenon1.mtx,48600,48600,1181120,99.94,0.9,256,3403.8,2087.52,3401.84
./suiteSparse_dataset/ex11/ex11.mtx,16614,16614,1096948,99.6,0.5,256,6362.81,5636.94,4503.07
./suiteSparse_dataset/skirt/skirt.mtx,12598,12598,104559,99.93,0.5,256,2333.91,1472.66,2333.91
./suiteSparse_dataset/Zhao2/Zhao2.mtx,33861,33861,166453,99.98,0.1,256,2015.17,1071.13,2010.3
./suiteSparse_dataset/ABACUS_shell_ud/ABACUS_shell_ud.mtx,23412,23412,218484,99.96,0.3,256,2477.14,1903.17,2395.66
./suiteSparse_dataset/gyro_k/gyro_k.mtx,17361,17361,519260,99.82,0.3,256,6347.92,4843.84,4174.12
./suiteSparse_dataset/pcrystk02/pcrystk02.mtx,13965,13965,491274,99.74,0.5,256,4922.59,3682.71,3639.07
./suiteSparse_dataset/TSOPF_FS_b300_c2/TSOPF_FS_b300_c2.mtx,56814,56814,4391071,99.86,0.7,256,9863.14,8688.31,4702.37
./suiteSparse_dataset/cbuckle/cbuckle.mtx,13681,13681,345098,99.81,0.3,256,4390.56,3053.96,3292.92
./suiteSparse_dataset/cage11/cage11.mtx,39082,39082,559722,99.96,0.3,256,2183,1251.05,2181.3
./suiteSparse_dataset/ABACUS_shell_ud/ABACUS_shell_ud_M.mtx,23412,23412,206474,99.96,0.3,256,2362.4,1795.43,2284
./suiteSparse_dataset/scfxm1-2r/scfxm1-2r_A_8.mtx,19036,33047,111052,99.98,0.1,256,2248.02,1384.69,2248.02
./suiteSparse_dataset/scfxm1-2b/scfxm1-2b.mtx,19036,33047,111052,99.98,0.1,256,2266.37,1384.69,2266.37
./suiteSparse_dataset/consph/consph.mtx,83334,83334,3046907,99.95,0.3,256,3521.62,2405.96,3521.62
./suiteSparse_dataset/nd12k/nd12k.mtx,36000,36000,7128473,99.44,0.5,256,6595.55,5580.46,4747.25
./suiteSparse_dataset/trdheim/trdheim.mtx,22098,22098,978711,99.79,0.5,256,6430.43,4958.01,4292.59
./suiteSparse_dataset/crystm03/crystm03.mtx,24696,24696,304233,99.95,0.3,256,2692.33,1843.84,2692.33
./suiteSparse_dataset/nv1/nv1.mtx,75468,75468,2449194,99.95,0.3,256,3070.7,1417.85,3065.32
./suiteSparse_dataset/wiki-RfA/wiki-RfA.mtx,11380,11380,188077,99.85,0.1,256,2316.22,1575.18,2282.49
./suiteSparse_dataset/n4c6-b12/n4c6-b12.mtx,25605,69235,332865,99.98,0.1,256,1585.07,813.85,1580.56
./suiteSparse_dataset/cit-HepTh/cit-HepTh.mtx,27770,27770,352807,99.95,0.1,256,2433.15,1613.94,2416.49
./suiteSparse_dataset/TEM27623/TEM27623.mtx,27623,27623,233546,99.96,0.3,256,2363.83,1640.07,2344.84
./suiteSparse_dataset/OPF_10000/OPF_10000.mtx,43887,43887,255799,99.98,0.9,256,1461.71,1070.29,1461.71
./suiteSparse_dataset/chipcool0/chipcool0.mtx,20082,20082,281150,99.93,0.3,256,2868.88,1949.72,2584.1
./suiteSparse_dataset/cz20468/cz20468.mtx,20468,20468,206076,99.95,0.3,256,3066.61,2269.56,3012.81
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_05.mtx,100000,100000,448987,99.99,0.1,256,715.18,586.45,715.18
./suiteSparse_dataset/ABACUS_shell_md/ABACUS_shell_md_K.mtx,23412,23412,216082,99.96,0.3,256,2461.07,1875.71,2390.29
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_23.mtx,100000,100000,448987,99.99,0.1,256,716.09,585.99,716.09
./suiteSparse_dataset/c-59/c-59.mtx,41282,41282,260909,99.98,0.1,256,1666.09,873.77,1540.19
./suiteSparse_dataset/nv2010/nv2010.mtx,84538,84538,208499,99.99,0.1,256,665.71,577.56,665.28
./suiteSparse_dataset/m_t1/m_t1.mtx,97578,97578,4925574,99.94,0.3,256,3955.65,3364.46,3955.65
./suiteSparse_dataset/sctap1-2r/sctap1-2r.mtx,28830,63426,186366,99.98,0.9,256,1012.86,824.63,988.15
./suiteSparse_dataset/lhr10/lhr10.mtx,10672,10672,232633,99.79,0.5,256,4690.18,3240.01,4154.16
./suiteSparse_dataset/p010/p010.mtx,10090,19090,118000,99.93,0.9,256,2850.24,1544.5,2718.89
./suiteSparse_dataset/ncvxbqp1/ncvxbqp1.mtx,50000,50000,199984,99.99,0.9,256,1039.42,718.85,1039.42
./suiteSparse_dataset/RFdevice/RFdevice.mtx,74104,74104,365580,99.99,0.1,256,985.92,683.58,983.8
./suiteSparse_dataset/bcsstk31/bcsstk31.mtx,35588,35588,608502,99.95,0.3,256,3683.43,3085.71,3282.1
./suiteSparse_dataset/vsp_c-60_data_cti_cs4/vsp_c-60_data_cti_cs4.mtx,85830,85830,241080,99.99,0.5,256,833.61,553.7,825.05
./suiteSparse_dataset/TSOPF_RS_b678_c1/TSOPF_RS_b678_c1.mtx,18696,18696,4396289,98.74,0.3,256,18348.4,15701,5049.72
./suiteSparse_dataset/venkat50/venkat50.mtx,62424,62424,1717792,99.95,0.1,256,3553.56,2694.15,3552.09
./suiteSparse_dataset/case39/case39_A_10.mtx,40216,40216,526144,99.96,0.7,256,5435.37,4421.38,3973.9
./suiteSparse_dataset/lowThrust_9/lowThrust_9.mtx,18044,18044,114806,99.96,0.3,256,2333.46,1460.64,2207.81
./suiteSparse_dataset/helm3d01/helm3d01.mtx,32226,32226,230335,99.97,0.3,256,2345.57,1491.81,2340.8
./suiteSparse_dataset/scfxm1-2b/scfxm1-2b_A_3.mtx,19036,33047,111052,99.98,0.1,256,2266.37,1381.24,2238.95
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_3.mtx,32769,32769,381326,99.96,0.3,256,2505.43,1600.86,2498.86
./suiteSparse_dataset/e18/e18.mtx,24617,38602,156466,99.98,0.5,256,2460.16,1903.48,2414.6
./suiteSparse_dataset/Zd_Jac2/Zd_Jac2.mtx,22835,22835,1642833,99.68,0.5,256,6788.57,4707.26,4588.92
./suiteSparse_dataset/mario001/mario001.mtx,38434,38434,114643,99.99,0.1,256,1721.37,1110.88,1700.93
./suiteSparse_dataset/cat_ears_4_4/cat_ears_4_4.mtx,19020,44448,132888,99.98,0.3,256,1762.44,1143.61,1716.9
./suiteSparse_dataset/jan99jac100sc/jan99jac100sc.mtx,34454,34454,215862,99.98,0.1,256,2510.02,1429.55,2510.02
./suiteSparse_dataset/lowThrust_5/lowThrust_5.mtx,16262,16262,103701,99.96,0.3,256,2469.07,1343.28,2335.61
./suiteSparse_dataset/bcsstk35/bcsstk35.mtx,30237,30237,740200,99.91,0.3,256,3823.35,2840.37,3281.03
./suiteSparse_dataset/t3dh_a/t3dh_a.mtx,79171,79171,2215638,99.96,0.3,256,3090.15,1860.94,3090.15
./suiteSparse_dataset/nsct/nsct_A_1.mtx,22901,37461,678739,99.92,0.3,256,7220.63,5157.59,4373.32
./suiteSparse_dataset/dbir2/dbir2.mtx,18906,45877,1158159,99.86,0.3,256,5578.8,3731.18,3931.29
./suiteSparse_dataset/TSOPF_RS_b39_c30/TSOPF_RS_b39_c30.mtx,60098,60098,1079986,99.97,0.3,256,3078.64,2401.04,3043.93
./suiteSparse_dataset/net125/net125.mtx,36720,36720,1306960,99.9,0.7,256,4207.86,3262.51,3437.56
./suiteSparse_dataset/TSOPF_RS_b300_c1/TSOPF_RS_b300_c1.mtx,14538,14538,1474325,99.3,0.3,256,14014.5,12084.6,5648.75
./suiteSparse_dataset/pfinan512/pfinan512.mtx,74752,74752,335872,99.99,0.1,256,976.37,783.65,970.73
./suiteSparse_dataset/c-50/c-50.mtx,22401,22401,108013,99.97,0.1,256,2143.12,1056.88,2134.64
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_21.mtx,100000,100000,448987,99.99,0.1,256,715.18,586.45,714.95
./suiteSparse_dataset/ns3Da/ns3Da.mtx,20414,20414,1679599,99.59,0.3,256,6591.83,6179.54,4699.49
./suiteSparse_dataset/c-64b/c-64b.mtx,51035,51035,384438,99.98,0.1,256,1796.44,1515.92,1651.37
./suiteSparse_dataset/mark3jac080/mark3jac080.mtx,36609,36609,227955,99.98,0.3,256,2226.12,1328.41,2142.43
./suiteSparse_dataset/ABACUS_shell_hd/ABACUS_shell_hd_M.mtx,23412,23412,206474,99.96,0.3,256,2384.23,1811.18,2304.4
./suiteSparse_dataset/raefsky4/raefsky4.mtx,19779,19779,674195,99.82,0.5,256,5376.36,4441.34,4110.95
./suiteSparse_dataset/nsct/nsct.mtx,23003,37563,697738,99.91,0.5,256,7134.34,5238.27,4427.27
./suiteSparse_dataset/TSOPF_FS_b39_c7/TSOPF_FS_b39_c7.mtx,28216,28216,368599,99.95,0.7,256,5280.79,4141.56,3929.63
./suiteSparse_dataset/cond-mat-2005/cond-mat-2005.mtx,40421,40421,175693,99.98,0.1,256,2076.75,1273.14,2052.49
./suiteSparse_dataset/Si10H16/Si10H16.mtx,17077,17077,446500,99.84,0.3,256,4103.86,2843.95,3307.41
./suiteSparse_dataset/c-67/c-67.mtx,57975,57975,294955,99.99,0.1,256,1154.87,924.62,1137.07
./suiteSparse_dataset/gupta1/gupta1.mtx,31802,31802,1098006,99.89,0.7,256,7667.64,6073.04,3904.72
./suiteSparse_dataset/msc10848/msc10848.mtx,10848,10848,620313,99.47,0.3,256,7229.76,5722.44,4650.02
./suiteSparse_dataset/mouse_gene/mouse_gene.mtx,45101,45101,14506196,99.28,0.3,256,4382.01,3300.76,3898.89
./suiteSparse_dataset/garon2/garon2.mtx,13535,13535,390607,99.78,0.5,256,4706.11,3610.05,3799.68
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_7.mtx,32769,32769,381326,99.96,0.3,256,2522,1603.56,2482.59
./suiteSparse_dataset/Trefethen_20000b/Trefethen_20000b.mtx,19999,19999,287217,99.92,0.9,256,2417.65,1804.13,2286.76
./suiteSparse_dataset/c-62/c-62.mtx,41731,41731,300537,99.98,0.1,256,1814.84,785.51,1694.12
./suiteSparse_dataset/olafu/olafu.mtx,16146,16146,515651,99.8,0.3,256,6445.64,4967.74,4158.48
./suiteSparse_dataset/sme3Db/sme3Db.mtx,29067,29067,2081063,99.75,0.3,256,5898.7,5336.06,4266.22
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_16.mtx,100000,100000,448987,99.99,0.1,256,715.86,586.14,715.86
./suiteSparse_dataset/g7jac040sc/g7jac040sc.mtx,11790,11790,114671,99.91,0.5,256,2559.62,1553.81,2559.62
./suiteSparse_dataset/jan99jac080sc/jan99jac080sc.mtx,27534,27534,171522,99.97,0.1,256,2299.22,1556.46,2286.96
./suiteSparse_dataset/Franz11/Franz11.mtx,47104,30144,329728,99.97,0.5,256,2236.96,1074.03,2233.93
./suiteSparse_dataset/shyy161/shyy161.mtx,76480,76480,329762,99.99,0.1,256,939.49,866.43,938.96
./suiteSparse_dataset/IG5-15/IG5-15.mtx,11369,11987,323509,99.76,0.3,256,2519.54,1737.43,2403.48
./suiteSparse_dataset/Zd_Jac6_db/Zd_Jac6_db.mtx,22835,22835,663643,99.87,0.3,256,6636.43,4879.73,4137.43
./suiteSparse_dataset/t3dh/t3dh.mtx,79171,79171,2215638,99.96,0.3,256,3094.47,1860.94,3090.15
./suiteSparse_dataset/mark3jac140/mark3jac140.mtx,64089,64089,399735,99.99,0.1,256,1327.14,975.44,1282.02
./suiteSparse_dataset/bcsstm36/bcsstm36.mtx,23052,23052,166389,99.96,0.3,256,3212.14,2127.74,2649.51
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_02.mtx,100000,100000,448987,99.99,0.1,256,715.86,585.53,715.86
./suiteSparse_dataset/lowThrust_10/lowThrust_10.mtx,18260,18260,116074,99.96,0.3,256,2321.48,1461.89,2198.37
./suiteSparse_dataset/pwt/pwt.mtx,36519,36519,181313,99.98,0.7,256,2055.7,1143.21,2041.81
./suiteSparse_dataset/mycielskian15/mycielskian15.mtx,24575,24575,5555555,99.08,0.7,256,5005,3738.6,4432.39
./suiteSparse_dataset/sd2010/sd2010.mtx,88360,88360,205361,99.99,0.1,256,625.72,552.94,625.34
./suiteSparse_dataset/scfxm1-2r/scfxm1-2r_A_9.mtx,37980,65943,221388,99.99,0.9,256,1003.57,733.56,1000.85
./suiteSparse_dataset/Goodwin_071/Goodwin_071.mtx,56021,56021,1797934,99.94,0.3,256,3616.12,2797.91,3616.12
./suiteSparse_dataset/mycielskian16/mycielskian16.mtx,49151,49151,16691240,99.3,0.5,256,4697.26,3277.03,4567.19
./suiteSparse_dataset/2D_54019_highK/2D_54019_highK.mtx,54019,54019,996414,99.96,0.1,256,2965.52,1847.26,2961.99
./suiteSparse_dataset/pkustk09/pkustk09.mtx,33960,33960,808800,99.92,0.3,256,5328.06,4569.49,3807.91
./suiteSparse_dataset/c-52/c-52.mtx,23948,23948,113332,99.98,0.1,256,2106.54,988.94,2106.54
./suiteSparse_dataset/lhr17/lhr17.mtx,17576,17576,381975,99.87,0.1,256,6608.56,4234.76,4234.76
./suiteSparse_dataset/av41092/av41092.mtx,41092,41092,1683902,99.9,0.1,256,5531.87,4478.46,4028.47
./suiteSparse_dataset/conf6_0-8x8-80/conf6_0-8x8-80.mtx,49152,49152,1916928,99.92,0.1,256,3934.58,2534.95,3934.58
./suiteSparse_dataset/gyro/gyro.mtx,17361,17361,519260,99.82,0.3,256,6317.03,4889.45,4147.44
./suiteSparse_dataset/rajat22/rajat22.mtx,39899,39899,197264,99.98,0.9,256,1391.14,340.93,1391.14
./suiteSparse_dataset/vanbody/vanbody.mtx,47072,47072,1191985,99.94,0.5,256,3433.14,2759.22,3340.77
./suiteSparse_dataset/nsct/nsct_A_2.mtx,23003,37563,697738,99.91,0.5,256,7134.34,5246.15,4427.27
./suiteSparse_dataset/EAT_SR/EAT_SR.mtx,23219,23219,325589,99.93,0.1,256,2312.42,1632.84,2170.59
./suiteSparse_dataset/SiO/SiO.mtx,33401,33401,675528,99.93,0.3,256,2975.89,2014.1,2821.75
./suiteSparse_dataset/windscreen/windscreen.mtx,22692,22692,752541,99.85,0.3,256,4950.93,4242.06,3907.27
./suiteSparse_dataset/bauru5727/bauru5727.mtx,40366,40366,145019,99.99,0.7,256,982.51,785.59,920.17
./suiteSparse_dataset/bundle1/bundle1.mtx,10581,10581,390741,99.65,0.9,256,7846.2,5382.11,4662.78
./suiteSparse_dataset/flower_7_4/flower_7_4.mtx,27693,67593,202218,99.98,0.3,256,1058.73,684.09,1058.73
./suiteSparse_dataset/g7jac200sc/g7jac200sc.mtx,59310,59310,837936,99.97,0.1,256,2607.14,1713.57,2384.56
./suiteSparse_dataset/std1_Jac2/std1_Jac2.mtx,21982,21982,1248731,99.74,0.5,256,6728.08,5318.28,4547.45
./suiteSparse_dataset/scagr7-2r/scagr7-2r.mtx,32847,46679,120141,99.99,0.5,256,999.51,655.08,897.91
./suiteSparse_dataset/sparsine/sparsine.mtx,50000,50000,799494,99.96,0.1,256,2121.8,1097,2119.55
./suiteSparse_dataset/sctap1-2r/sctap1-2r_A_11.mtx,28830,63426,186366,99.98,0.9,256,1010.66,827.56,983.98
./suiteSparse_dataset/ca-AstroPh/ca-AstroPh.mtx,18772,18772,198110,99.94,0.1,256,2476.38,1626.52,2392.63
./suiteSparse_dataset/p2p-Gnutella31/p2p-Gnutella31.mtx,62586,62586,147892,99.99,0.1,256,1283.78,870.98,1264.03
./suiteSparse_dataset/wang3/wang3.mtx,26064,26064,177168,99.97,0.3,256,2300.88,1350.37,2259.8
./suiteSparse_dataset/wathen120/wathen120.mtx,36441,36441,301101,99.97,0.7,256,2382.13,1822.65,2370.87
./suiteSparse_dataset/tsyl201/tsyl201.mtx,20685,20685,1237821,99.71,0.3,256,6838.79,6097.64,4577.74
./suiteSparse_dataset/viscorocks/viscorocks.mtx,37762,37762,1162244,99.91,0.5,256,4080.91,3442.67,3905.39
./suiteSparse_dataset/mark3jac100sc/mark3jac100sc.mtx,45769,45769,285215,99.98,0.5,256,1513.88,1030.4,1513.88
./suiteSparse_dataset/copter2/copter2.mtx,55476,55476,407714,99.98,0.5,256,1601.39,899.63,1601.39
./suiteSparse_dataset/bcsstk25/bcsstk25.mtx,15439,15439,133840,99.94,0.5,256,2731.43,1828.42,2624.31
./suiteSparse_dataset/JP/JP.mtx,87616,67320,13734559,99.76,0.5,256,4992.21,3718.88,4384.12
./suiteSparse_dataset/vibrobox/vibrobox.mtx,12328,12328,177578,99.88,0.3,256,2766.01,2017.93,2515.27
./suiteSparse_dataset/TF16/TF16.mtx,15437,19321,216173,99.92,0.1,256,2078.59,1356.17,1975.99
./suiteSparse_dataset/nh2010/nh2010.mtx,48837,48837,117275,99.99,0.3,256,1047.1,685.82,995.54
./suiteSparse_dataset/TSOPF_RS_b162_c3/TSOPF_RS_b162_c3.mtx,15374,15374,610299,99.74,0.7,256,9595.9,7300.23,4921.77
./suiteSparse_dataset/venkat01/venkat01.mtx,62424,62424,1717792,99.95,0.1,256,3553.56,2693.31,3552.09
./suiteSparse_dataset/human_gene2/human_gene2.mtx,14340,14340,9041364,95.6,0.5,256,7015.34,6184.24,4623.79
./suiteSparse_dataset/finan512/finan512.mtx,74752,74752,335872,99.99,0.1,256,974.11,786.22,972.98
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_04.mtx,100000,100000,448987,99.99,0.1,256,715.86,586.3,715.63
./suiteSparse_dataset/Ill_Stokes/Ill_Stokes.mtx,20896,20896,191368,99.95,0.3,256,2001.76,1327.1,1902.27
./suiteSparse_dataset/memplus/memplus.mtx,17758,17758,126150,99.96,0.3,256,2302.01,1063.66,2293.64
./suiteSparse_dataset/nmos3/nmos3.mtx,18588,18588,386594,99.88,0.5,256,4121.47,3379.32,3753.34
./suiteSparse_dataset/lhr11/lhr11.mtx,10964,10964,233741,99.8,0.3,256,4931.24,3167.22,4086.38
./suiteSparse_dataset/ramage02/ramage02.mtx,16830,16830,1441591,99.49,0.5,256,7484.9,6649.41,4844.06
./suiteSparse_dataset/crystk03/crystk03.mtx,24696,24696,887937,99.85,0.5,256,5241.66,4453.04,4180.49
./suiteSparse_dataset/af23560/af23560.mtx,23560,23560,484256,99.91,0.7,256,5218.28,3988.93,4069.38
./suiteSparse_dataset/jan99jac120/jan99jac120.mtx,41374,41374,260202,99.98,0.1,256,1596.33,1202.41,1452.02
./suiteSparse_dataset/gyro/gyro_M.mtx,17361,17361,178896,99.94,0.3,256,2743.8,2023.71,2607.81
./suiteSparse_dataset/conf5_4-8x8-05/conf5_4-8x8-05.mtx,49152,49152,1916928,99.92,0.1,256,3932.97,2534.28,3931.35
./suiteSparse_dataset/vsp_bcsstk30_500sep_10in_1Kout/vsp_bcsstk30_500sep_10in_1Kout.mtx,58348,58348,2016578,99.94,0.3,256,3422.57,2455.05,3422.57
./suiteSparse_dataset/Chevron2/Chevron2.mtx,90249,90249,803173,99.99,0.5,256,1786.42,1569.31,1784.04
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_4.mtx,32769,32769,381326,99.96,0.3,256,2512.03,1610.33,2502.14
./suiteSparse_dataset/pkustk08/pkustk08.mtx,22209,22209,1624440,99.67,0.3,256,6550.16,5715.83,4594
./suiteSparse_dataset/cbuckle/cbuckle_G.mtx,13681,13681,263754,99.85,0.3,256,3714.84,2560.72,3059.79
./suiteSparse_dataset/pkustk02/pkustk02.mtx,10800,10800,410400,99.64,0.3,256,7434.78,5142.86,4529.8
./suiteSparse_dataset/loc-Brightkite/loc-Brightkite.mtx,58228,58228,214078,99.99,0.1,256,1155.93,786.47,1150.96
./suiteSparse_dataset/finance256/finance256.mtx,37376,37376,167936,99.98,0.3,256,1706.67,1004.4,1696.32
./suiteSparse_dataset/vsp_msc10848_300sep_100in_1Kout/vsp_msc10848_300sep_100in_1Kout.mtx,21996,21996,1221028,99.74,0.3,256,5887.31,4681.86,4317.64
./suiteSparse_dataset/vsp_south31_slptsk/vsp_south31_slptsk.mtx,39668,39668,189914,99.98,0.3,256,2410.08,1559.23,2385.85
./suiteSparse_dataset/jan99jac060/jan99jac060.mtx,20614,20614,127182,99.97,0.1,256,2215.71,1528.63,2012.37
./suiteSparse_dataset/ncvxqp5/ncvxqp5.mtx,62500,62500,237483,99.99,0.5,256,982.96,694.8,980.52
