file,M,N,NNZ,Sparsity,K,BSMR,cuSDDMM,cuSPARSE,RoDe,ASpT,TCGNN,FlashSparse,Sputnik
./suiteSparse_dataset/n4c6-b5/n4c6-b5.mtx,51813,20058,310878,99.97%,128,2056.07,1008.81,73.08,1933.32,1687.38,354.814,1501.6,20.96
./suiteSparse_dataset/ifiss_mat/ifiss_mat.mtx,96307,96307,3599932,99.96%,128,3143.5,1555.05,1329.16,2201.52,2397.96,818.821,3046.55,27.12
./suiteSparse_dataset/TSOPF_RS_b2383/TSOPF_RS_b2383.mtx,38120,38120,16171169,98.88%,128,14101.1,1091.08,5215.29,2056.77,4198.23,375.385,8157.28,685.72
./suiteSparse_dataset/onetone2/onetone2.mtx,36057,36057,227628,99.98%,128,2332.25,1119.12,52.95,1982.82,1800.85,367.42,1734.31,12.3
./suiteSparse_dataset/gupta1/gupta1.mtx,31802,31802,1098006,99.89%,128,7056.59,1723.07,269.68,2486.45,2815.05,2.20169,2573.33,139.82
./suiteSparse_dataset/nug08-3rd/nug08-3rd.mtx,19728,29856,148416,99.97%,128,1855.2,756.55,34.63,1558.99,1333.48,208.532,1035.27,17.67
./suiteSparse_dataset/ckt11752_tr_0/ckt11752_tr_0.mtx,49702,49702,333029,99.98%,128,2515.32,714.52,77.25,2238.1,1170.83,12.7944,1886.18,9.49
./suiteSparse_dataset/lhr34c/lhr34c.mtx,35152,35152,764014,99.93%,128,6474.69,1748.57,192.27,2867.92,3126.08,1022.95,3119.42,43.2
./suiteSparse_dataset/worms20_10NN/worms20_10NN.mtx,20055,20055,120413,99.97%,128,2165.7,617.7,30.5,1917.4,1749.55,222.247,1216.01,41.56
./suiteSparse_dataset/raefsky3/raefsky3.mtx,21200,21200,1488768,99.66%,128,11891.1,2170.65,558.75,3599.54,3310.4,2059.02,9797.55,226.16
./suiteSparse_dataset/mip1/mip1.mtx,66463,66463,5209641,99.88%,128,8170.7,444.82,2261.4,2458.63,3919.74,1.37619,7432.2,162.24
./suiteSparse_dataset/lhr11c/lhr11c.mtx,10964,10964,233741,99.80%,128,4234.44,767.4,59.56,1974.16,2035.63,353.86,2707.59,132.69
./suiteSparse_dataset/ca-HepPh/ca-HepPh.mtx,12008,12008,118521,99.91%,128,2279.25,363.39,27.84,1434.69,809.46,46.267,954.003,112.2
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_6.mtx,32769,32769,381326,99.96%,128,2291.62,500.63,93.64,2002.76,2021.07,64.8979,1559.42,24.85
./suiteSparse_dataset/ch7-8-b3/ch7-8-b3.mtx,58800,11760,235200,99.96%,128,2006.83,913.84,57.59,1781.82,1544.45,376.555,1536,22.7
./suiteSparse_dataset/memplus/memplus.mtx,17758,17758,126150,99.96%,128,1971.09,137.12,31.85,1569.03,463.57,9.60057,1664.66,27.93
./suiteSparse_dataset/nmos3/nmos3.mtx,18588,18588,386594,99.88%,128,3835.26,1294.63,92.75,2598.08,2261.61,201.729,1721.18,75.81
./suiteSparse_dataset/TSOPF_FS_b39_c7/TSOPF_FS_b39_c7.mtx,28216,28216,368599,99.95%,128,4725.63,947.31,88,2496.85,2819.52,0.369866,3738.01,61.05
./suiteSparse_dataset/nsct/nsct.mtx,23003,37563,697738,99.91%,128,5833.93,370.71,176.61,2079.08,1949.12,39.774,2615.24,53.37
./suiteSparse_dataset/ABACUS_shell_ud/ABACUS_shell_ud.mtx,23412,23412,218484,99.96%,128,2285.4,941.18,54.69,1903.17,1709.58,257.395,1387.89,27.85
./suiteSparse_dataset/Zhao2/Zhao2.mtx,33861,33861,166453,99.98%,128,1825.14,801.41,39.47,1625.52,1342.09,294.078,1272,10.2
./suiteSparse_dataset/c-71/c-71.mtx,76638,76638,468096,99.99%,128,1596.51,562.11,90.96,1676.2,1870.22,11.2121,461.99,10.29
./suiteSparse_dataset/m_t1/m_t1.mtx,97578,97578,4925574,99.94%,128,3896.81,1720.88,2195.27,2990.42,3633.43,1455.76,5893.12,69.98
./suiteSparse_dataset/nv2010/nv2010.mtx,84538,84538,208499,99.99%,128,1360.96,569.84,50.13,1064.86,986.66,266.612,1089.3,4.1
./suiteSparse_dataset/net75/net75.mtx,23120,23120,756160,99.85%,128,4533.33,856.81,190.48,2173.38,2761.87,96.3129,1801.68,187.08
./suiteSparse_dataset/raefsky4/raefsky4.mtx,19779,19779,674195,99.82%,128,4942.78,1107.71,167.41,3341.58,3522.88,553.138,4777.03,228.96
./suiteSparse_dataset/ABACUS_shell_hd/ABACUS_shell_hd_M.mtx,23412,23412,206474,99.96%,128,2205.92,1010.09,52.9,1798.55,1657.09,257.589,1321.43,26.33
./suiteSparse_dataset/lowThrust_13/lowThrust_13.mtx,18476,18476,117580,99.96%,128,2055.59,437.87,27.84,2154.19,1761.65,1.71395,1599.27,45.77
./suiteSparse_dataset/conf6_0-8x8-80/conf6_0-8x8-80.mtx,49152,49152,1916928,99.92%,128,4940.54,2932.54,470.93,2604.52,3783.53,1419.95,3153.81,52.36
./suiteSparse_dataset/av41092/av41092.mtx,41092,41092,1683902,99.90%,128,5308.64,474.45,397.57,2043.57,2458.97,43.4223,2500.46,69.65
./suiteSparse_dataset/lhr17/lhr17.mtx,17576,17576,381975,99.87%,128,5718.19,1164.07,95.98,2329.12,2885.01,538.467,2954.25,80.65
./suiteSparse_dataset/TSOPF_FS_b162_c4/TSOPF_FS_b162_c4.mtx,40798,40798,1204322,99.92%,128,8137.31,1244.02,301.34,2822.76,3244.02,0.398187,5481.65,100.66
./suiteSparse_dataset/mod2/mod2.mtx,34774,66409,199810,99.99%,128,1796.85,386.46,48.93,1659.55,775.47,24.1348,1109.57,6.1
./suiteSparse_dataset/g7jac050sc/g7jac050sc.mtx,14760,14760,157990,99.92%,128,2633.17,676.04,38.14,1763.28,1334.38,68.1818,1419.14,50.07
./suiteSparse_dataset/email-Enron/email-Enron.mtx,36692,36692,183831,99.98%,128,1939.15,531.65,42.51,1849.41,995.83,16.4192,1254.95,19.13
./suiteSparse_dataset/sme3Dc/sme3Dc.mtx,42930,42930,3148656,99.82%,128,5516.22,1177.86,1159.58,2080.24,2040.34,96.8038,1167.01,115.43
./suiteSparse_dataset/hvdc1/hvdc1.mtx,24842,24842,159981,99.97%,128,2311.86,705.54,40.48,2009.81,1074.51,71.2016,1922.78,18.16
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_04.mtx,100000,100000,448987,99.99%,128,1044.16,519.62,108.84,1833.58,1620.29,334.668,875.992,5.61
./suiteSparse_dataset/Ill_Stokes/Ill_Stokes.mtx,20896,20896,191368,99.95%,128,1833.03,820.66,46.09,1649.72,1538.64,174.342,1033.55,30.55
./suiteSparse_dataset/finan512/finan512.mtx,74752,74752,335872,99.99%,128,1297.81,664.67,81.19,1891.61,1828.18,518.068,1612.13,7.52
./suiteSparse_dataset/graphics/graphics.mtx,29493,11822,117954,99.96%,128,2378.1,682.41,28.6,2006.02,1536.86,612.499,2672.23,23.53
./suiteSparse_dataset/windtunnel_evap3d/windtunnel_evap3d.mtx,40816,40816,2730600,99.83%,128,3794.61,2171.04,1295.89,2413.04,2222.17,390.02,1742.36,112.12
./suiteSparse_dataset/conf5_4-8x8-10/conf5_4-8x8-10.mtx,49152,49152,1916928,99.92%,128,4925.3,2938.5,466.26,2628.81,3790.64,1420.36,3149.77,55.5
./suiteSparse_dataset/south31/south31.mtx,18425,36321,112398,99.98%,128,2341.63,626.13,26.62,1756.22,470.11,113.06,1672.9,11.8
./suiteSparse_dataset/case39/case39_A_08.mtx,40216,40216,526144,99.96%,128,4982.42,1096.88,123.01,2705.53,2246.06,0.262891,3838.78,45.25
./suiteSparse_dataset/TSOPF_FS_b39_c19/TSOPF_FS_b39_c19.mtx,76216,76216,998359,99.98%,128,5276.74,1549.04,243.7,2027.06,2526.32,0.139986,3955.2,23.95
./suiteSparse_dataset/sctap1-2r/sctap1-2r.mtx,28830,63426,186366,99.98%,128,1949.44,603.88,46,1558.24,1240.58,280.151,942.879,6.88
./suiteSparse_dataset/ncvxbqp1/ncvxbqp1.mtx,50000,50000,199984,99.99%,128,1672.11,655.85,46.91,1774.69,1597.57,295.39,1154.53,9.85
./suiteSparse_dataset/lhr10/lhr10.mtx,10672,10672,232633,99.79%,128,4340.17,711.31,55.12,2019.38,2098.39,358.759,2809.15,139.1
./suiteSparse_dataset/p010/p010.mtx,10090,19090,118000,99.93%,128,2458.33,32.27,26.92,1244.73,398.11,0.663095,1098.47,42.7
./suiteSparse_dataset/g7jac040/g7jac040.mtx,11790,11790,114671,99.91%,128,2171.8,492.55,29.47,1405.28,1203.74,55.3674,1340.45,53.46
./suiteSparse_dataset/xenon1/xenon1.mtx,48600,48600,1181120,99.94%,128,4022.89,2618.38,300.3,4230.37,3410.07,944.896,2741.31,35.07
./suiteSparse_dataset/OPF_10000/OPF_10000.mtx,43887,43887,255799,99.98%,128,2333.93,623.88,62.94,2804.02,2388.72,284.81,2531.37,17.06
./suiteSparse_dataset/TEM27623/TEM27623.mtx,27623,27623,233546,99.96%,128,2170.5,921.24,60.95,2746.68,2384.85,468.767,2176.09,40.07
./suiteSparse_dataset/onetone1/onetone1.mtx,36057,36057,341088,99.97%,128,2823.58,1321.73,86.63,2126.48,1894.93,261.825,1579,18.39
./suiteSparse_dataset/ex11/ex11.mtx,16614,16614,1096948,99.60%,128,5810.11,1529.59,299.2,3364.87,3332.16,629.638,4493.1,260.81
./suiteSparse_dataset/skirt/skirt.mtx,12598,12598,104559,99.93%,128,2010.75,506.25,27.64,2350.72,2266.01,218.545,2297.22,81.27
./suiteSparse_dataset/scagr7-2r/scagr7-2r.mtx,32847,46679,120141,99.99%,128,1736.14,674.48,28.69,1494.29,1182.34,413.388,1196.74,5.52
./suiteSparse_dataset/std1_Jac2/std1_Jac2.mtx,21982,21982,1248731,99.74%,128,5770.48,688.68,344.99,2033.76,2597.19,71.2193,3177.69,174.72
./suiteSparse_dataset/net4-1/net4-1.mtx,88343,88343,1265035,99.98%,128,2128.26,916.5,298.89,2012.63,2056,1.03213,1356.22,21.42
./suiteSparse_dataset/bcsstk36/bcsstk36.mtx,23052,23052,583096,99.89%,128,4060.56,1538.16,154.96,3765.28,3451.51,706.016,5760.71,147.76
./suiteSparse_dataset/c-53/c-53.mtx,30235,30235,201224,99.97%,128,2842.15,649.79,49.24,2314.76,1144.57,2.04255,2500.96,28.59
./suiteSparse_dataset/olesnik0/olesnik0.mtx,88263,88263,402623,99.99%,128,1495.63,721.6,98.02,2069.57,1805.04,697.107,1968.17,6.72
./suiteSparse_dataset/viscoplastic2/viscoplastic2.mtx,32769,32769,381326,99.96%,128,2286.13,498.49,90.52,1957.53,1979.37,64.872,1454.84,23.46
./suiteSparse_dataset/c-68/c-68.mtx,64810,64810,315408,99.99%,128,2142.72,619.04,68.2,1811.8,1530.83,32.5247,1716.8,9.48
./suiteSparse_dataset/cage10/cage10.mtx,11397,11397,150645,99.88%,128,2024.8,496.22,38.18,1776.47,1668.27,99.6,1285.5,78.92
./suiteSparse_dataset/c-63/c-63.mtx,44234,44234,239469,99.98%,128,2115.45,570.33,50.76,2292.74,1644.11,18.8595,805.823,14.73
./suiteSparse_dataset/Dubcova2/Dubcova2.mtx,65025,65025,547625,99.98%,128,2418.84,1100.45,132.84,2760.52,2369.97,424.972,1905.62,17.14
./suiteSparse_dataset/bcsstk30/bcsstk30.mtx,28924,28924,1036208,99.87%,128,3973.19,1374.24,276.03,3132.27,3618.08,895.011,5483.58,165.65
./suiteSparse_dataset/mixtank_new/mixtank_new.mtx,29957,29957,1995041,99.77%,128,4977.65,1596.69,1001.72,2402.51,2238.88,327.454,2139.63,150.79
./suiteSparse_dataset/sc205-2r/sc205-2r_A_12.mtx,35213,62423,123239,99.99%,128,1702.2,470.29,28.38,1460.18,1247.2,422.911,1122.75,3.95
./suiteSparse_dataset/opt1/opt1.mtx,15449,15449,973052,99.59%,128,7394.01,1298.9,252.17,2837.53,3670.45,543.966,5767.18,514.46
./suiteSparse_dataset/ABACUS_shell_hd/ABACUS_shell_hd_K.mtx,23412,23412,216082,99.96%,128,2260.27,967.13,54.22,1869.22,1689.13,268.139,1372.63,27.54
./suiteSparse_dataset/jan99jac080sc/jan99jac080sc.mtx,27534,27534,171522,99.97%,128,2051.7,786.35,43.75,1809.3,1510.71,200.776,1708.55,15.86
./suiteSparse_dataset/Franz11/Franz11.mtx,47104,30144,329728,99.97%,128,2410.29,1373.37,83.53,2030.34,1801.67,493.917,1354.9,16.32
./suiteSparse_dataset/shyy161/shyy161.mtx,76480,76480,329762,99.99%,128,1000.49,672.14,77.37,1052.88,1132.18,476.406,1843.21,3.97
./suiteSparse_dataset/TSOPF_RS_b678_c2/TSOPF_RS_b678_c2.mtx,35696,35696,8781949,99.31%,128,14724.9,1094.4,3551.67,2122.06,4097.78,702.007,8369.99,438.27
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_5.mtx,32769,32769,381326,99.96%,128,2359.69,500.63,95.66,1969.66,2014.27,64.9109,1457.01,23.48
./suiteSparse_dataset/pdb1HYS/pdb1HYS.mtx,36417,36417,2190591,99.83%,128,6703.16,1722.54,1103.96,2945.2,3726.21,1244.14,6138.3,218.37
./suiteSparse_dataset/c-64/c-64.mtx,51035,51035,384438,99.98%,128,3257.95,721.58,90.3,2458.36,1894.73,0.709914,2835.92,19.41
./suiteSparse_dataset/crystm02/crystm02.mtx,13965,13965,168435,99.91%,128,2326.45,705.67,39.83,2476.27,2192.9,259.541,1866,112.49
./suiteSparse_dataset/fe_rotor/fe_rotor.mtx,99617,99617,662431,99.99%,128,1557.93,856.96,168.97,2393.18,2127.74,523.887,1631.38,9.38
./suiteSparse_dataset/t3dh/t3dh_E.mtx,79171,79171,2215638,99.96%,128,3117.1,1451.44,489.11,2609.18,2399.71,809.282,2831.36,48.31
./suiteSparse_dataset/TEM27623/TEM27623_M.mtx,27623,27623,233546,99.96%,128,2194.98,922.65,55.35,2767.44,2385.99,468.572,2171.89,40.08
./suiteSparse_dataset/lowThrust_7/lowThrust_7.mtx,17378,17378,110607,99.96%,128,2143.55,413.04,26.82,2132.67,1588.3,1.77984,1579,48.58
./suiteSparse_dataset/nv1/nv1.mtx,75468,75468,2449194,99.95%,128,2881.4,1405.46,493.6,1976.43,2056.85,348.388,1228.92,28.63
./suiteSparse_dataset/crystm03/crystm03.mtx,24696,24696,304233,99.95%,128,2437.76,1194.71,76.4,2606.12,2301.36,444.38,1898.92,66.23
./suiteSparse_dataset/soc-sign-Slashdot090221/soc-sign-Slashdot090221.mtx,82144,82144,549202,99.99%,128,1969.88,594.72,130.31,1264.28,1156.7,59.4586,968.29,5.73
./suiteSparse_dataset/wy2010/wy2010.mtx,86204,86204,213793,99.99%,128,1329.56,586.62,50.3,1018.06,878.27,218.4,1106.79,4.05
./suiteSparse_dataset/g7jac120sc/g7jac120sc.mtx,35550,35550,475296,99.96%,128,3656.12,1436.43,112,2088.3,1928.96,171.133,1664.51,26.33
./suiteSparse_dataset/TSOPF_RS_b2383_c1/TSOPF_RS_b2383_c1.mtx,38120,38120,16171169,98.88%,128,14140.6,1089.97,5111.03,2054.89,4204.75,375.205,8163.71,697.15
./suiteSparse_dataset/ship_001/ship_001.mtx,34920,34920,2339575,99.80%,128,7655.68,1697.62,1296.52,2688.88,3740.52,738.783,5658.84,256.07
./suiteSparse_dataset/soc-sign-Slashdot081106/soc-sign-Slashdot081106.mtx,77357,77357,516575,99.99%,128,1983.77,637.52,120.63,1271.1,1149.8,54.8363,945.946,6.07
./suiteSparse_dataset/lhr17c/lhr17c.mtx,17576,17576,381975,99.87%,128,5822.79,1182.08,89.19,2405.38,2994.12,539.656,2954.25,85.41
./suiteSparse_dataset/finance256/finance256.mtx,37376,37376,167936,99.98%,128,1874.29,844.01,40.57,2027.83,1847.84,315.504,1608.74,14.17
./suiteSparse_dataset/lp_nug20/lp_nug20.mtx,15240,72600,304800,99.97%,128,1854.01,553.65,69.64,1905,1471.75,164.202,1051.6,19.32
./suiteSparse_dataset/mark3jac080/mark3jac080.mtx,36609,36609,227955,99.98%,128,2345.22,1131.92,54,1844.3,1643.36,220.379,1572.95,11.94
./suiteSparse_dataset/ns3Da/ns3Da.mtx,20414,20414,1679599,99.59%,128,5775.79,806.96,718.41,1955.75,1974.14,55.755,1185.49,244.09
./suiteSparse_dataset/c-64b/c-64b.mtx,51035,51035,384438,99.98%,128,3291.42,725.35,90.95,2451.64,1895.04,0.709945,2818.52,19.41
./suiteSparse_dataset/c-52/c-52.mtx,23948,23948,113332,99.98%,128,1804.65,429.06,25.86,2068.53,1135.74,24.6428,1171.45,24.7
./suiteSparse_dataset/2D_54019_highK/2D_54019_highK.mtx,54019,54019,996414,99.96%,128,3916.72,1238.15,239.38,4512.74,1037.58,113.511,2637.87,23
./suiteSparse_dataset/pkustk09/pkustk09.mtx,33960,33960,808800,99.92%,128,5279.37,1212.68,190.37,3840.06,3858.77,1030.53,5011.27,95.55
./suiteSparse_dataset/ABACUS_shell_ud/ABACUS_shell_ud_M.mtx,23412,23412,206474,99.96%,128,2234.57,998.67,51.94,1811.18,1656.26,244.145,1318.14,26.32
./suiteSparse_dataset/cage11/cage11.mtx,39082,39082,559722,99.96%,128,2149.47,1378.54,139.28,2256.94,2033.6,269.593,1372.5,25.64
./suiteSparse_dataset/F2/F2.mtx,71505,71505,2682895,99.94%,128,3627.49,1731.98,726.87,2775.95,3461.82,474.143,3678.98,71.75
./suiteSparse_dataset/ted_A_unscaled/ted_A_unscaled.mtx,10605,10605,424587,99.62%,128,6135.65,644.82,107.47,2694.08,2596.27,374.679,4148.64,235.88
./suiteSparse_dataset/ak2010/ak2010.mtx,45292,45292,108549,99.99%,128,1435.83,549.82,27.08,1533.18,399.58,82.6794,1034.96,7.44
./suiteSparse_dataset/pcrystk03/pcrystk03.mtx,24696,24696,887937,99.85%,128,4804.85,1929.41,204.97,3401.67,3477.66,1065.1,4784.44,196.19
./suiteSparse_dataset/bayer04/bayer04.mtx,20545,20545,159082,99.96%,128,2616.48,742.16,38.01,1930.61,1894.4,318.911,2056.82,24.83
./suiteSparse_dataset/g7jac160/g7jac160.mtx,47430,47430,656616,99.97%,128,3664.15,1696.52,151.49,2129.11,2041.72,232.206,1691.08,20.46
./suiteSparse_dataset/waveguide3D/waveguide3D.mtx,21036,21036,303468,99.93%,128,2895.69,1106.54,76.19,2001.77,1793.55,195.983,1139.12,47.43
./suiteSparse_dataset/Wordnet3/Wordnet3.mtx,82670,82670,132964,99.99%,128,1068.84,385.95,32.76,1170.46,800.63,194.73,961.548,1.37
./suiteSparse_dataset/soc-Slashdot0811/soc-Slashdot0811.mtx,77360,77360,905468,99.98%,128,1762.98,559.18,192.9,1484.37,1273.94,25.4214,1023.4,10.62
./suiteSparse_dataset/baxter/baxter.mtx,27441,30733,111576,99.98%,128,1603.1,146.1,24.32,1374.09,448.59,0.491545,1170.63,9.29
./suiteSparse_dataset/human_gene1/human_gene1.mtx,22283,22283,12345963,97.51%,128,5369.68,477.83,1845.48,1941.33,2641.4,32.764,1823.32,1854.69
./suiteSparse_dataset/TSOPF_RS_b300_c3/TSOPF_RS_b300_c3.mtx,42138,42138,4413449,99.75%,128,11889.7,2109.14,2293.46,3123.9,3751.1,1342.65,6991.6,162.79
./suiteSparse_dataset/c-65/c-65.mtx,48066,48066,204297,99.99%,128,1949.4,599.13,46.06,2151.12,982.9,16.6136,1774.91,10.98
./suiteSparse_dataset/mycielskian14/mycielskian14.mtx,12287,12287,1847756,98.77%,128,4624.01,267.98,891.58,2069.62,2838.66,5.0576,2189.43,1280.32
./suiteSparse_dataset/soc-Slashdot0902/soc-Slashdot0902.mtx,82168,82168,948464,99.98%,128,1740.94,561.32,220.33,1466.39,1279.05,26.0825,1057.06,9.86
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_07.mtx,100000,100000,448987,99.99%,128,1045.13,518.15,107.45,1820.2,1617.87,351.361,874.118,5.61
./suiteSparse_dataset/Zd_Jac3_db/Zd_Jac3_db.mtx,22835,22835,713907,99.86%,128,6029.62,625.12,170.56,2233.75,2784.35,177.162,2924.16,93.39
./suiteSparse_dataset/preferentialAttachment/preferentialAttachment.mtx,100000,100000,499985,99.99%,128,1331.16,631,119.46,1832.79,1401.3,6.09536,955.909,7.03
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_18.mtx,100000,100000,448987,99.99%,128,1045.13,518.16,99.49,1910.86,1615.37,352.757,876.368,5.61
./suiteSparse_dataset/ABACUS_shell_ld/ABACUS_shell_ld_K.mtx,23412,23412,216082,99.96%,128,2289,988.76,55.25,1818.87,1681.08,268.009,1379.48,27.55
./suiteSparse_dataset/g7jac200sc/g7jac200sc.mtx,59310,59310,837936,99.97%,128,3720.85,785.77,192.74,1928.95,2029.88,280.848,1669.35,16.72
./suiteSparse_dataset/chipcool1/chipcool1.mtx,20082,20082,281150,99.93%,128,2603.24,1093.17,65.82,1936.29,1782.96,197.461,1135.24,48.21
./suiteSparse_dataset/2D_27628_bjtcai/2D_27628_bjtcai.mtx,27628,27628,442898,99.94%,128,3515.06,1225.42,104.81,3818.09,2586.45,398.671,3446.26,38.39
./suiteSparse_dataset/pkustk11/pkustk11.mtx,87804,87804,2652858,99.96%,128,3454.24,1193.21,546.33,3120.01,3803.28,1152.14,4952.86,47.36
./suiteSparse_dataset/mosfet2/mosfet2.mtx,46994,46994,1499460,99.93%,128,3265.37,1748.69,318.88,1990.79,2088.46,293.922,1158.65,47.02
./suiteSparse_dataset/mark3jac060sc/mark3jac060sc.mtx,27449,27449,170695,99.97%,128,2133.69,812.25,39.83,1673.48,1523.89,168.523,1471.31,15.88
./suiteSparse_dataset/tube1/tube1.mtx,21498,21498,459277,99.90%,128,4592.77,1432.22,121.03,3418.66,3502.41,887.008,5799.15,133.92
./suiteSparse_dataset/bayer01/bayer01.mtx,57735,57735,277774,99.99%,128,1984.1,685.06,68.66,1967.24,1297.48,387.31,1357.06,5.87
./suiteSparse_dataset/nsct/nsct_A_1.mtx,22901,37461,678739,99.92%,128,5974.81,359.23,140.84,2167.11,1952.43,39.008,2616.82,52.3
./suiteSparse_dataset/Zd_Jac2/Zd_Jac2.mtx,22835,22835,1642833,99.68%,128,6066.59,922.4,666.86,2047.4,2856.11,95.8597,3316.76,211.6
./suiteSparse_dataset/mario001/mario001.mtx,38434,38434,114643,99.99%,128,1549.23,652.21,28.77,1840.68,1383.6,320.631,1470.08,9.28
./suiteSparse_dataset/cat_ears_4_4/cat_ears_4_4.mtx,19020,44448,132888,99.98%,128,1597.21,659.25,30.99,1530.97,1207.52,145.444,1059.79,11.05
./suiteSparse_dataset/bcsstk35/bcsstk35.mtx,30237,30237,740200,99.91%,128,3558.65,1475.94,180.84,3997.14,3435.59,824.249,6026.65,109.75
./suiteSparse_dataset/lowThrust_5/lowThrust_5.mtx,16262,16262,103701,99.96%,128,2107.74,407.77,24.53,1929.66,1183.23,1.8143,1534.21,51.96
./suiteSparse_dataset/t3dh_a/t3dh_a.mtx,79171,79171,2215638,99.96%,128,3117.1,1501.91,503.98,2623.01,2378.72,804.607,2829.2,46.51
./suiteSparse_dataset/epb3/epb3.mtx,84617,84617,463625,99.99%,128,1648.74,668.57,101.05,1159.06,1225.91,754.053,2437.13,4.42
./suiteSparse_dataset/TF17/TF17.mtx,38132,48630,586218,99.96%,128,1948.86,1501.73,135.09,2067.06,1834.87,233.212,1124.98,22.14
./suiteSparse_dataset/cvxbqp1/cvxbqp1.mtx,50000,50000,199984,99.99%,128,1672.11,658.52,46.19,1861.53,1611.55,295.39,1159.01,9.85
./suiteSparse_dataset/rgg_n_2_15_s0/rgg_n_2_15_s0.mtx,32768,32768,160240,99.98%,128,1898.58,772.38,40.03,1885.18,1754.85,326.864,1136.33,20.91
./suiteSparse_dataset/vsp_sctap1-2b_and_seymourl/vsp_sctap1-2b_and_seymourl.mtx,40174,40174,140831,99.99%,128,1402.7,281.07,32.58,1734.37,867.42,1.14699,1019.88,12.25
./suiteSparse_dataset/ABACUS_shell_ld/ABACUS_shell_ld.mtx,23412,23412,218484,99.96%,128,2266.43,947.82,55.05,1890,1704.58,271.251,1394.81,27.85
./suiteSparse_dataset/flower_7_4/flower_7_4.mtx,27693,67593,202218,99.98%,128,1690.79,561.07,46.5,1707.92,1357.97,210.011,1039.51,7.61
./suiteSparse_dataset/bundle1/bundle1.mtx,10581,10581,390741,99.65%,128,6600.35,667.68,94.42,2430.33,2476.19,11.4542,6386.75,464.73
./suiteSparse_dataset/vanbody/vanbody.mtx,47072,47072,1191985,99.94%,128,4715.13,2182.52,291.09,3144.37,3693.24,847.734,5161.74,73.3
./suiteSparse_dataset/rajat22/rajat22.mtx,39899,39899,197264,99.98%,128,2089.66,459.31,43.11,1896.77,602.89,3.6361,1706.07,8.72
./suiteSparse_dataset/chipcool0/chipcool0.mtx,20082,20082,281150,99.93%,128,2622.67,1093.22,68.66,1920.42,1777.6,197.732,1131.67,48.21
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_05.mtx,100000,100000,448987,99.99%,128,1044.16,519.68,104.59,1836.96,1619.51,333.521,876.368,5.61
./suiteSparse_dataset/cz20468/cz20468.mtx,20468,20468,206076,99.95%,128,2683.28,912.65,53.35,2183.01,1956.8,295.053,1838.17,34.27
./suiteSparse_dataset/TSOPF_RS_b162_c3/TSOPF_RS_b162_c3.mtx,15374,15374,610299,99.74%,128,8202.94,816.73,151.57,2968.38,3239.38,612.212,5105.77,177.47
./suiteSparse_dataset/case39/case39_A_02.mtx,40216,40216,526144,99.96%,128,4963.62,1100.78,122.97,2691.55,2228.76,0.262894,3849.86,45.25
./suiteSparse_dataset/wing/wing.mtx,62032,62032,121544,99.99%,128,1235.2,437.01,30.14,1562.26,1391.06,325.985,912.471,4.4
./suiteSparse_dataset/crystk02/crystk02.mtx,13965,13965,491274,99.74%,128,4515.39,1085.99,113.52,3220.02,3464.17,609.981,4687.28,312
./suiteSparse_dataset/tomographic1/tomographic1.mtx,73159,59498,647495,99.98%,128,2537.21,1045.06,172.9,1964.49,1716.24,173.424,1694.87,10.45
./suiteSparse_dataset/case39/case39_A_13.mtx,40216,40216,526144,99.96%,128,5001.37,1089.89,133.86,2702.72,2242.01,0.262891,3855.43,45.24
./suiteSparse_dataset/pltexpa/pltexpa_A_4.mtx,28350,74172,150801,99.99%,128,1590.73,486.97,39.12,1406.73,1093.06,173.74,923.566,5.06
./suiteSparse_dataset/conf6_0-8x8-20/conf6_0-8x8-20.mtx,49152,49152,1916928,99.92%,128,4930.37,2955.37,490.85,2593.25,3781.86,1422,3159.91,55.5
./suiteSparse_dataset/Goodwin_054/Goodwin_054.mtx,32510,32510,1030878,99.90%,128,5437.12,1804.05,247.56,3071.75,3003.72,1407.49,4155.98,67.37
./suiteSparse_dataset/jan99jac120sc/jan99jac120sc.mtx,41374,41374,260202,99.98%,128,2266.57,1131.13,62.16,2045.61,1716.66,290.121,1757.56,10.69
./suiteSparse_dataset/c-56/c-56.mtx,35910,35910,208405,99.98%,128,2336.38,479.96,47.75,2245.87,1121.61,11.7628,2048.54,19.74
./suiteSparse_dataset/ecl32/ecl32.mtx,51993,51993,380415,99.98%,128,2023.48,1009.56,86.19,2104.07,1858.4,395.718,1550.74,9.9
./suiteSparse_dataset/lhr10c/lhr10c.mtx,10672,10672,232633,99.79%,128,4372.8,711.01,55.22,2040.64,1959.84,358.328,2769.96,138.97
./suiteSparse_dataset/mark3jac120sc/mark3jac120sc.mtx,54929,54929,342475,99.98%,128,2307.78,747.78,82.41,1995.78,1740.33,270.264,1605.74,7.98
