file,M,N,NNZ,Sparsity,K,BSMR,cuSDDMM,cuSPARSE,RoDe,ASpT,TCGNN,FlashSparse,Sputnik
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_06.mtx,100000,100000,448987,99.99%,32,1281.36,634.21,26.79,1404.88,1442.47,183.179,999.419,1.4
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_09.mtx,100000,100000,448987,99.99%,32,1293.17,630.47,26.79,1408.85,1441.82,183.048,995.523,1.4
./suiteSparse_dataset/tube2/tube2.mtx,21498,21498,459277,99.90%,32,3154.37,1006.63,27.15,1026.85,1691.12,551.504,4382.56,33.96
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_01.mtx,100000,100000,448987,99.99%,32,1281.36,632.15,26.25,1370.15,1446.52,183.706,995.523,1.4
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_03.mtx,100000,100000,448987,99.99%,32,1281.36,634.48,26.2,1408.85,1460.02,183.113,997.468,1.4
./suiteSparse_dataset/2D_27628_bjtcai/2D_27628_bjtcai.mtx,27628,27628,442898,99.94%,32,2386.3,955.96,24.12,1751.97,1226.69,248.863,2486.44,9.66
./suiteSparse_dataset/pkustk01/pkustk01.mtx,22044,22044,500712,99.89%,32,2980.43,713.57,30.28,1288.66,1482.11,232.235,3541.26,35.25
./suiteSparse_dataset/me2010/me2010.mtx,69518,69518,167738,99.99%,32,1069.76,399.47,10.47,940.24,530.61,133.44,894.603,1.17
./suiteSparse_dataset/igbt3/igbt3.mtx,10938,10938,234006,99.80%,32,1851.31,528.05,14.27,1179.47,1155.01,90.1649,1291.07,33.88
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_22.mtx,100000,100000,448987,99.99%,32,1287.23,635.15,26.92,1416.86,1452.45,183.64,997.468,1.4
./suiteSparse_dataset/c-67b/c-67b.mtx,57975,57975,294955,99.99%,32,1631.39,444.01,18.75,1679.09,662.27,1.4087,1004.24,2.7
./suiteSparse_dataset/c-47/c-47.mtx,15343,15343,113372,99.95%,32,1042.02,193.2,6.97,993.43,328.59,2.08447,966.405,15.69
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2.mtx,100000,100000,448987,99.99%,32,1287.23,625.5,25.32,1393.11,1443.25,183.376,997.468,1.4
./suiteSparse_dataset/rma10/rma10.mtx,46835,46835,2374001,99.89%,32,4376.85,1811.32,391.77,1466.16,1825.03,587.76,4442.58,18.97
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_17.mtx,100000,100000,448987,99.99%,32,1287.23,634.75,27.07,1416.86,1453.9,183.048,995.523,1.4
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_10.mtx,100000,100000,448987,99.99%,32,1281.36,655.22,26.6,1408.85,1430.83,183.179,999.419,1.4
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_14.mtx,100000,100000,448987,99.99%,32,1293.17,643.29,26.43,1416.86,1435.72,183.839,997.468,1.4
./suiteSparse_dataset/Zd_Jac6/Zd_Jac6.mtx,22835,22835,1711983,99.67%,32,2674.97,775.48,297.11,2655.06,1139.5,24.8158,2977.36,53.88
./suiteSparse_dataset/t3dl/t3dl.mtx,20360,20360,265113,99.93%,32,1762.72,770.79,16.14,1686.06,1565.93,195.047,1673.41,21.52
./suiteSparse_dataset/ncvxqp7/ncvxqp7.mtx,87500,87500,312481,99.99%,32,1284.87,790.29,18.23,1252.09,1267.41,186.411,931.584,1.32
./suiteSparse_dataset/poisson3Db/poisson3Db.mtx,85623,85623,2374949,99.96%,32,2344.93,1458.19,343.01,1472.56,2001.05,131.542,936.517,5.69
./suiteSparse_dataset/case39/case39_A_11.mtx,40216,40216,526144,99.96%,32,3498.3,914.32,31.51,1142.73,1313.71,0.0669141,2615.64,11.33
./suiteSparse_dataset/case39/case39_A_07.mtx,40216,40216,526144,99.96%,32,3498.3,886.51,30.74,1150.81,1324.32,0.0669144,2657.33,11.33
./suiteSparse_dataset/bcsstk37/bcsstk37.mtx,25503,25503,583240,99.91%,32,2740.79,1035.86,40.51,1182.6,1559.99,492.73,4346.58,29.51
./suiteSparse_dataset/pkustk05/pkustk05.mtx,37164,37164,1121154,99.91%,32,3829.08,1127.86,98.51,1504.6,1888.77,412.297,4187.81,27.98
./suiteSparse_dataset/case39/case39.mtx,40216,40216,526139,99.96%,32,3425.38,917.82,31.05,1140.72,1315.94,0.0669156,2636.29,11.33
./suiteSparse_dataset/case39/case39_A_06.mtx,40216,40216,526144,99.96%,32,3461.47,883.46,30.91,1146.75,1323.89,0.0669139,2625.94,11.33
./suiteSparse_dataset/case39/case39_A_09.mtx,40216,40216,526144,99.96%,32,3425.42,910.76,31.1,1142.73,1323.89,0.0669151,2625.94,11.34
./suiteSparse_dataset/pltexpa/pltexpa_A_4.mtx,28350,74172,150801,99.99%,32,1095.94,365.45,9.28,698.15,460.25,119.446,742.405,1.26
./suiteSparse_dataset/case39/case39_A_13.mtx,40216,40216,526144,99.96%,32,3498.3,910.21,30.96,1150.81,1321.21,0.0669132,2615.64,11.33
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_13.mtx,100000,100000,448987,99.99%,32,1293.17,635.91,26,1408.85,1442.86,184.369,995.523,1.4
./suiteSparse_dataset/mark3jac040sc/mark3jac040sc.mtx,18289,18289,113435,99.96%,32,1162.24,419.59,7.01,638.71,600.82,87.0484,885.346,5.7
./suiteSparse_dataset/g7jac060/g7jac060.mtx,17730,17730,203316,99.93%,32,1512.77,605.11,12.06,920.82,760.91,51.4521,1093.46,10.71
./suiteSparse_dataset/case39/case39_A_12.mtx,40216,40216,526144,99.96%,32,3498.3,908.48,31.27,1138.73,1321.29,0.0669124,2615.64,11.33
./suiteSparse_dataset/ckt11752_tr_0/ckt11752_tr_0.mtx,49702,49702,333029,99.98%,32,682.44,611.01,19.54,1143.64,637.19,8.83403,810.413,2.37
./suiteSparse_dataset/208bit/208bit.mtx,24430,24421,299756,99.94%,32,1441.13,823.51,19.01,1257.37,1227,194.568,1065.8,8.34
./suiteSparse_dataset/conf5_4-8x8-15/conf5_4-8x8-15.mtx,49152,49152,1916928,99.92%,32,3928.13,2453.67,324.74,947.85,2030.21,607.945,2839.89,13.2
./suiteSparse_dataset/fxm4_6/fxm4_6.mtx,22400,47185,265442,99.97%,32,1536.12,717.6,15.52,1113.43,1048.35,203.453,1415.69,4.42
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_24.mtx,100000,100000,448987,99.99%,32,1293.17,634.48,26.09,1416.86,1468.48,183.772,999.419,1.4
./suiteSparse_dataset/TSOPF_RS_b39_c19/TSOPF_RS_b39_c19.mtx,38098,38098,684206,99.95%,32,3996.53,1295.97,43.07,850.16,1665.55,590.947,3421.03,7.87
./suiteSparse_dataset/192bit/192bit.mtx,13691,13682,154303,99.91%,32,1095.9,490.32,9.21,884.76,879.47,115.637,866.262,14.38
./suiteSparse_dataset/juba40k/juba40k.mtx,40337,40337,144945,99.99%,32,1161.42,422.27,8.57,661.25,428.45,112.442,1054.15,1.57
./suiteSparse_dataset/mk12-b4/mk12-b4.mtx,62370,51975,311850,99.99%,32,1433.13,599.08,18.43,1153.29,1019.78,231.536,1028.78,1.6
./suiteSparse_dataset/g7jac100sc/g7jac100sc.mtx,29610,29610,384636,99.95%,32,1970.47,1047.48,22.92,1155.76,1068.58,91.2068,1345.18,7.71
./suiteSparse_dataset/bcsstk32/bcsstk32.mtx,44609,44609,1029655,99.94%,32,3093.92,1677.78,75.73,1230.88,1749.02,280.672,4400.71,16.8
./suiteSparse_dataset/GaAsH6/GaAsH6.mtx,61349,61349,1721579,99.95%,32,1945.73,782.93,239.47,1464.75,1844.35,34.1118,1755.36,15.25
./suiteSparse_dataset/cit-HepPh/cit-HepPh.mtx,34546,34546,421578,99.96%,32,1455.73,845.86,25.38,1079.86,729.88,83.3004,878.86,6.21
./suiteSparse_dataset/bcircuit/bcircuit.mtx,68902,68902,375558,99.99%,32,1448.91,717.33,22.97,1123.08,651.28,195.095,1502.23,1.39
./suiteSparse_dataset/Chevron1/Chevron1.mtx,37365,37365,330633,99.97%,32,1968.05,943.99,19.96,1445.07,1263.4,374.522,2054.42,4.17
./suiteSparse_dataset/ABACUS_shell_md/ABACUS_shell_md_M.mtx,23412,23412,206474,99.96%,32,1554.77,704.69,12.13,1008.17,989.1,168.981,1032.37,6.26
./suiteSparse_dataset/windscreen/windscreen_M.mtx,22692,22692,752340,99.85%,32,2976.03,1344.18,56.11,1394.94,2012.75,445.292,4105.94,47.52
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_1.mtx,32769,32769,381326,99.96%,32,1471.17,452.75,22.05,1108.51,1357.76,37.2821,1004.32,5.9
./suiteSparse_dataset/TSOPF_FS_b300/TSOPF_FS_b300.mtx,29214,29214,2203949,99.74%,32,5886.62,1136.17,403.26,3382.63,1508.54,0.348962,6162.1,89.91
./suiteSparse_dataset/ABACUS_shell_md/ABACUS_shell_md.mtx,23412,23412,218484,99.96%,32,1587.82,689.44,12.98,1050.4,1005.45,176.33,1051.35,6.62
./suiteSparse_dataset/ABACUS_shell_ld/ABACUS_shell_ld_K.mtx,23412,23412,216082,99.96%,32,1607.75,706.96,12.81,1055.09,978.63,173.516,1047.67,6.92
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_18.mtx,100000,100000,448987,99.99%,32,1287.23,658.34,26.19,1420.89,1435.33,183.905,999.419,1.4
./suiteSparse_dataset/preferentialAttachment/preferentialAttachment.mtx,100000,100000,499985,99.99%,32,1370.57,701.39,31.32,1423.65,1254.98,1.95101,735.61,1.76
./suiteSparse_dataset/raefsky3/raefsky3.mtx,21200,21200,1488768,99.66%,32,7626.89,1843.45,245.15,1704.18,1435.93,979.251,7164,57.75
./suiteSparse_dataset/worms20_10NN/worms20_10NN.mtx,20055,20055,120413,99.97%,32,1194.57,431.9,7.14,1114.94,1094.17,150.516,994.378,10.5
./suiteSparse_dataset/F2/F2.mtx,71505,71505,2682895,99.94%,32,3964.09,1864.61,430.79,1539.04,2172.64,205.379,2928.56,18.14
./suiteSparse_dataset/pli/pli.mtx,22695,22695,686502,99.86%,32,2523.9,1277.93,42.62,1390.35,1918.05,291.663,2939.45,45.44
./suiteSparse_dataset/ted_A/ted_A.mtx,10605,10605,424587,99.62%,32,2653.67,582.58,25.6,1200.76,536.33,193.406,2986.11,61.36
./suiteSparse_dataset/TSOPF_FS_b300_c1/TSOPF_FS_b300_c1.mtx,29214,29214,2203949,99.74%,32,5861.57,1117.42,402.72,3566.9,1510.41,0.349381,6148.64,84.94
./suiteSparse_dataset/ch7-8-b3/ch7-8-b3.mtx,58800,11760,235200,99.96%,32,1386.79,6.19,13.43,1013.79,954.35,203.416,1098.74,5.64
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_6.mtx,32769,32769,381326,99.96%,32,1527.75,440.43,23.08,1113.69,1347.68,37.2082,1008.47,6.24
./suiteSparse_dataset/HEP-th-new/HEP-th-new.mtx,27770,27770,352807,99.95%,32,1328.34,758.81,22.34,984.39,608.97,64.3662,882.018,7.61
./suiteSparse_dataset/case39/case39_A_01.mtx,40216,40216,526139,99.96%,32,3461.44,894.64,31.58,1161.05,1318.52,0.0669162,2615.62,11.34
./suiteSparse_dataset/olesnik0/olesnik0.mtx,88263,88263,402623,99.99%,32,1700.27,853.01,24.28,1735.58,1476.03,332.378,1665.38,1.68
./suiteSparse_dataset/viscoplastic2/viscoplastic2.mtx,32769,32769,381326,99.96%,32,1498.92,451.3,22.93,1113.69,1354.14,37.248,1008.47,5.9
./suiteSparse_dataset/case39/case39_A_05.mtx,40216,40216,526144,99.96%,32,3498.3,913.76,30.95,1146.75,1315.87,0.0669145,2625.94,11.33
./suiteSparse_dataset/std1_Jac3_db/std1_Jac3_db.mtx,21982,21982,531826,99.88%,32,2638.03,580.75,32.87,1408.44,494.84,61.7953,1820.15,19.24
./suiteSparse_dataset/lhr14/lhr14.mtx,14270,14270,307858,99.84%,32,2346.48,727.54,19.5,1045.71,1112.2,284.724,2189.21,26.42
./suiteSparse_dataset/ABACUS_shell_ud/ABACUS_shell_ud_K.mtx,23412,23412,216082,99.96%,32,1627.12,681.86,13.23,1046.91,1050.98,164.243,1080.41,6.93
./suiteSparse_dataset/FEM_3D_thermal1/FEM_3D_thermal1.mtx,17880,17880,430740,99.86%,32,2320.8,912.1,25.93,1703.88,1468.85,316.866,2278.29,23.56
./suiteSparse_dataset/gyro_m/gyro_m.mtx,17361,17361,178896,99.94%,32,1510.95,529.91,11.01,1222.81,1159.7,88.4236,1203.73,19.73
./suiteSparse_dataset/c-71/c-71.mtx,76638,76638,468096,99.99%,32,786.45,627.85,25.55,1343.05,1417.47,4.35414,115.936,2.49
./suiteSparse_dataset/cond-mat-2003/cond-mat-2003.mtx,31163,31163,120029,99.98%,32,1000.24,492.12,7.12,974.26,771.39,64.7711,960.232,4.35
./suiteSparse_dataset/deltaX/deltaX.mtx,68600,21961,247424,99.98%,32,1081.4,245.86,14.89,863.91,808.44,24.343,433.839,2.88
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_19.mtx,100000,100000,448987,99.99%,32,1293.17,632.2,26.04,1408.85,1467.27,183.508,999.419,1.4
./suiteSparse_dataset/jan99jac100/jan99jac100.mtx,34454,34454,215862,99.98%,32,1390.86,662.15,13.39,905.46,806.06,172.044,1244.61,3.2
./suiteSparse_dataset/std1_Jac2_db/std1_Jac2_db.mtx,21982,21982,498771,99.89%,32,2886.41,517.29,30.73,1385.48,490.1,60.1269,1671.27,18.05
./suiteSparse_dataset/apache1/apache1.mtx,80800,80800,311492,99.99%,32,1361.42,591.52,19.78,1526.42,1308.52,226.352,1371.53,1.46
./suiteSparse_dataset/std1_Jac3/std1_Jac3.mtx,21982,21982,1455848,99.69%,32,2303.56,653.99,230.51,2407.16,975.25,20.1245,2832.04,52.26
./suiteSparse_dataset/jan99jac080sc/jan99jac080sc.mtx,27534,27534,171522,99.97%,32,1307.33,541.16,10.17,812.13,709.5,142.749,1180.37,3.97
./suiteSparse_dataset/Franz11/Franz11.mtx,47104,30144,329728,99.97%,32,1648.64,1071.94,19.96,1256.59,1183.94,220.508,1087.76,4.09
./suiteSparse_dataset/shyy161/shyy161.mtx,76480,76480,329762,99.99%,32,1402.05,658.27,20.03,1114.06,677.55,227.913,1352.87,0.99
./suiteSparse_dataset/pdb1HYS/pdb1HYS.mtx,36417,36417,2190591,99.83%,32,4318.99,1566.16,364.12,2344.97,1762.01,543.627,5495.35,56.85
./suiteSparse_dataset/c-64/c-64.mtx,51035,51035,384438,99.98%,32,2145.3,597.28,22.46,1917.31,881.76,0.184686,1440.18,4.85
./suiteSparse_dataset/lhr71c/lhr71c.mtx,70304,70304,1528092,99.96%,32,4569.65,1519.43,167.1,1386.15,1798.39,668.932,2762.65,5.27
./suiteSparse_dataset/onetone2/onetone2.mtx,36057,36057,227628,99.98%,32,1408.59,731.69,14.78,923.81,948.25,229.782,1300.73,3.02
./suiteSparse_dataset/TSOPF_RS_b2383/TSOPF_RS_b2383.mtx,38120,38120,16171169,98.88%,32,5931.33,1121.86,2012.88,3882.82,1604.03,119.701,6193.63,178.17
./suiteSparse_dataset/ifiss_mat/ifiss_mat.mtx,96307,96307,3599932,99.96%,32,2918.23,1907.8,554.89,1051.87,2112.02,447.631,2343.8,6.81
./suiteSparse_dataset/fxm3_16/fxm3_16.mtx,41340,85575,392252,99.98%,32,2042.98,886.45,23.82,1213.65,1192.8,256.951,1314.35,1.95
./suiteSparse_dataset/net50/net50.mtx,16320,16320,480760,99.81%,32,1889.78,541.46,29.29,1420.07,1600.95,45.5861,1600.34,61.43
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_20.mtx,100000,100000,448987,99.99%,32,1281.36,635.87,27.08,1412.84,1464.04,183.442,997.468,1.4
./suiteSparse_dataset/mark3jac040/mark3jac040.mtx,18289,18289,113435,99.96%,32,1125.35,424.14,7.01,633.01,602.1,87.5735,874.68,5.94
./suiteSparse_dataset/pkustk13/pkustk13.mtx,94893,94893,3355860,99.96%,32,3820.42,1510.46,526.95,1355.91,2110.7,316.453,2742.73,12.88
./suiteSparse_dataset/Zd_Jac3_db/Zd_Jac3_db.mtx,22835,22835,713907,99.86%,32,3541.21,602.81,47.34,1497.29,632.9,72.6161,1977.92,23.86
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_07.mtx,100000,100000,448987,99.99%,32,1281.36,634.12,26.54,1408.85,1433.66,183.772,997.468,1.4
./suiteSparse_dataset/wiki-RfA/wiki-RfA_Positive.mtx,11380,11380,139326,99.89%,32,845.42,358.35,8.17,685.66,241.89,12.2737,743.072,18.69
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_12.mtx,100000,100000,448987,99.99%,32,1293.17,630.95,26.13,1412.84,1438.44,174.183,997.468,1.4
./suiteSparse_dataset/pattern1/pattern1.mtx,19242,19242,4671337,98.73%,32,3129.25,786.69,692.24,2879.02,2110.52,7.37583,943.1,382.74
./suiteSparse_dataset/Zd_Jac2_db/Zd_Jac2_db.mtx,22835,22835,676439,99.87%,32,3437.19,656.74,42.58,1483.42,638.63,68.6849,1850.09,22.64
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_2.mtx,32769,32769,381326,99.96%,32,1498.92,450.45,23.21,1103.37,1353.18,37.2536,1008.47,5.9
./suiteSparse_dataset/g7jac040/g7jac040.mtx,11790,11790,114671,99.91%,32,1174.91,338.31,6.81,639.91,508.74,38.9127,873.684,13.58
./suiteSparse_dataset/xenon1/xenon1.mtx,48600,48600,1181120,99.94%,32,3355.45,2053.41,92.38,2404.56,1841.9,439.231,2354.88,8.33
./suiteSparse_dataset/ex11/ex11.mtx,16614,16614,1096948,99.60%,32,3427.96,1344.96,117.53,1404.9,1672.18,321.009,3774.44,68.52
./suiteSparse_dataset/skirt/skirt.mtx,12598,12598,104559,99.93%,32,1233.01,356.67,6.37,1086.95,973.84,139.438,1592.06,20.41
./suiteSparse_dataset/Zhao2/Zhao2.mtx,33861,33861,166453,99.98%,32,1238.49,528.51,10.33,889.17,609.61,167.5,926.347,2.55
./suiteSparse_dataset/ABACUS_shell_ud/ABACUS_shell_ud.mtx,23412,23412,218484,99.96%,32,1625.62,640.72,13,1042.39,1020.95,167.061,1075.61,7
./suiteSparse_dataset/gyro_k/gyro_k.mtx,17361,17361,519260,99.82%,32,3181.74,989.07,33.07,1340.81,1372.53,134.695,3157.21,58.74
./suiteSparse_dataset/pcrystk02/pcrystk02.mtx,13965,13965,491274,99.74%,32,2791.33,866.83,32.24,1404.56,1593.06,298.744,3850.27,85.87
./suiteSparse_dataset/TSOPF_FS_b300_c2/TSOPF_FS_b300_c2.mtx,56814,56814,4391071,99.86%,32,6195.08,1818.29,705.62,2842.15,1555.84,0.176546,5195.54,46.62
./suiteSparse_dataset/cbuckle/cbuckle.mtx,13681,13681,345098,99.81%,32,2450.98,732.15,20.1,1101.1,793.15,183.929,3732.5,62.39
./suiteSparse_dataset/cage11/cage11.mtx,39082,39082,559722,99.96%,32,1706.47,1058.08,33.99,1527.63,1495.98,146.452,1174.5,6.44
./suiteSparse_dataset/ABACUS_shell_ud/ABACUS_shell_ud_M.mtx,23412,23412,206474,99.96%,32,1554.77,641.12,12.1,941.94,1005.72,159.98,1040.5,6.62
./suiteSparse_dataset/scfxm1-2r/scfxm1-2r_A_8.mtx,19036,33047,111052,99.98%,32,1119.48,391.72,6.54,608.84,313.75,117.476,772.536,3.1
./suiteSparse_dataset/scfxm1-2b/scfxm1-2b.mtx,19036,33047,111052,99.98%,32,1101.71,383,6.72,598.34,313.66,117.671,781.025,2.94
./suiteSparse_dataset/consph/consph.mtx,83334,83334,3046907,99.95%,32,3801.03,2058.23,472.52,1446.5,1842.35,721.98,3481.18,14.6
./suiteSparse_dataset/nd12k/nd12k.mtx,36000,36000,7128473,99.44%,32,3657.88,1168.87,1064.18,3822.83,1743.02,238.757,5036.75,170.2
./suiteSparse_dataset/trdheim/trdheim.mtx,22098,22098,978711,99.79%,32,3871.48,1450.05,86.39,1869.52,1204.87,471.491,5456.42,65.26
./suiteSparse_dataset/crystm03/crystm03.mtx,24696,24696,304233,99.95%,32,1793.83,847.92,18.4,1689.15,1621.81,254.852,1645.87,16.78
./suiteSparse_dataset/nv1/nv1.mtx,75468,75468,2449194,99.95%,32,2380.63,1634.81,375.73,990.13,1984.36,181.107,920.966,7.39
./suiteSparse_dataset/wiki-RfA/wiki-RfA.mtx,11380,11380,188077,99.85%,32,925.58,439.59,11.01,851.8,306.11,12.9165,766.683,25.19
./suiteSparse_dataset/n4c6-b12/n4c6-b12.mtx,25605,69235,332865,99.98%,32,1377.75,600.79,20.21,1245.75,730.13,174.618,951.043,3.13
./suiteSparse_dataset/cit-HepTh/cit-HepTh.mtx,27770,27770,352807,99.95%,32,1344.54,744.48,22.15,1002.29,610.39,64.2745,885.476,8.03
./suiteSparse_dataset/TEM27623/TEM27623.mtx,27623,27623,233546,99.96%,32,1621.85,661.42,13.63,1534.46,1485.95,302.756,1746.96,10.11
./suiteSparse_dataset/OPF_10000/OPF_10000.mtx,43887,43887,255799,99.98%,32,1390.21,531.42,15.15,1546.66,1288.11,177.858,1894.53,4.27
./suiteSparse_dataset/chipcool0/chipcool0.mtx,20082,20082,281150,99.93%,32,1706.01,785.99,16.91,1141.03,1224.79,132.112,972.627,12.21
./suiteSparse_dataset/cz20468/cz20468.mtx,20468,20468,206076,99.95%,32,1590.09,652.14,12.45,990.75,1006.97,193.669,1373.84,8.63
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_05.mtx,100000,100000,448987,99.99%,32,1293.17,596.11,26.64,1412.84,1466.32,182.851,997.468,1.4
./suiteSparse_dataset/ABACUS_shell_md/ABACUS_shell_md_K.mtx,23412,23412,216082,99.96%,32,1627.12,719.67,12.76,1038.86,1044.63,173.953,1009.43,6.55
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_23.mtx,100000,100000,448987,99.99%,32,1293.17,630.69,26.48,1412.84,1438.44,174.123,995.523,1.4
./suiteSparse_dataset/c-59/c-59.mtx,41282,41282,260909,99.98%,32,840.56,488.73,14.63,1201.34,1212.56,15.6407,1164.94,4.96
./suiteSparse_dataset/nv2010/nv2010.mtx,84538,84538,208499,99.99%,32,1059.45,525.12,12.56,1010.17,537.61,157.544,895.566,1.03
./suiteSparse_dataset/m_t1/m_t1.mtx,97578,97578,4925574,99.94%,32,4765.45,1348.18,750.32,1611.84,1815.9,659.791,4209.23,17.37
./suiteSparse_dataset/sctap1-2r/sctap1-2r.mtx,28830,63426,186366,99.98%,32,1354.4,507.81,11.04,732.57,545.81,179.63,759.709,1.7
./suiteSparse_dataset/lhr10/lhr10.mtx,10672,10672,232633,99.79%,32,1864.05,561.51,14.1,944.13,956.55,230.472,2011.96,35.43
./suiteSparse_dataset/p010/p010.mtx,10090,19090,118000,99.93%,32,412.01,29.82,7.07,768.23,189.24,0.188013,668.319,10.71
./suiteSparse_dataset/ncvxbqp1/ncvxbqp1.mtx,50000,50000,199984,99.99%,32,1136.27,498.96,12.6,1145.18,1192.19,166.034,986.694,2.46
./suiteSparse_dataset/RFdevice/RFdevice.mtx,74104,74104,365580,99.99%,32,1221.86,682.63,22.9,1072.71,261.09,36.5181,622.264,1.17
./suiteSparse_dataset/bcsstk31/bcsstk31.mtx,35588,35588,608502,99.95%,32,2697.26,1206.03,39.03,1367.38,1792.2,369.553,3098.8,16.35
./suiteSparse_dataset/vsp_c-60_data_cti_cs4/vsp_c-60_data_cti_cs4.mtx,85830,85830,241080,99.99%,32,935.87,460.21,13.82,1276.91,199.96,24.5316,709.385,1.15
./suiteSparse_dataset/TSOPF_RS_b678_c1/TSOPF_RS_b678_c1.mtx,18696,18696,4396289,98.74%,32,8202.03,950.82,780.56,5387.61,1565.07,145.347,6779.82,215
./suiteSparse_dataset/venkat50/venkat50.mtx,62424,62424,1717792,99.95%,32,4858.01,1554.28,249.26,2941.42,2023.91,628.94,4180.18,7.78
./suiteSparse_dataset/case39/case39_A_10.mtx,40216,40216,526144,99.96%,32,3535.91,913.21,31.7,1150.81,1321.8,0.0669145,2625.94,11.34
./suiteSparse_dataset/lowThrust_9/lowThrust_9.mtx,18044,18044,114806,99.96%,32,1237.13,330.95,6.87,1143.69,437.08,0.507405,1089.43,11.81
./suiteSparse_dataset/helm3d01/helm3d01.mtx,32226,32226,230335,99.97%,32,1468.97,799.5,14.49,1401.98,1455.56,105.829,1252.07,7.24
./suiteSparse_dataset/scfxm1-2b/scfxm1-2b_A_3.mtx,19036,33047,111052,99.98%,32,1119.48,388.63,6.38,583.26,311.81,118.062,772.536,3.1
./suiteSparse_dataset/viscoplastic2/viscoplastic2_C_3.mtx,32769,32769,381326,99.96%,32,1453.22,441.4,22.49,1118.91,1344.12,37.2423,1004.32,6.24
./suiteSparse_dataset/e18/e18.mtx,24617,38602,156466,99.98%,32,1286.73,411.32,9.34,857.82,569.28,118.647,1021.82,2.74
./suiteSparse_dataset/Zd_Jac2/Zd_Jac2.mtx,22835,22835,1642833,99.68%,32,2573.36,890.28,282.25,2716.32,1152.38,31.0857,3012.65,54.63
./suiteSparse_dataset/mario001/mario001.mtx,38434,38434,114643,99.99%,32,995.16,426.26,6.57,961.55,654.46,192.332,1090.41,2.33
./suiteSparse_dataset/cat_ears_4_4/cat_ears_4_4.mtx,19020,44448,132888,99.98%,32,965.76,441.05,7.87,741.56,533.9,102.715,825.712,2.77
./suiteSparse_dataset/jan99jac100sc/jan99jac100sc.mtx,34454,34454,215862,99.98%,32,1390.86,676.79,13.04,843.21,797.27,172.259,1201.32,3.03
./suiteSparse_dataset/lowThrust_5/lowThrust_5.mtx,16262,16262,103701,99.96%,32,1178.42,292.78,6.43,1068.8,630.04,0.562191,1113.65,13.14
./suiteSparse_dataset/bcsstk35/bcsstk35.mtx,30237,30237,740200,99.91%,32,2584.5,1375.33,48.81,1205.26,1584.53,487.706,4687.4,27.79
./suiteSparse_dataset/t3dh_a/t3dh_a.mtx,79171,79171,2215638,99.96%,32,3190.72,1683.62,366.4,1140.49,2147.44,434.193,2095.82,12.18
./suiteSparse_dataset/nsct/nsct_A_1.mtx,22901,37461,678739,99.92%,32,2772.63,338.18,42.83,1910.86,594.71,12.3085,1947.95,13.16
./suiteSparse_dataset/dbir2/dbir2.mtx,18906,45877,1158159,99.86%,32,1604.99,162.12,96.53,2021.93,1188.59,1.29821,1676.97,23.4
./suiteSparse_dataset/TSOPF_RS_b39_c30/TSOPF_RS_b39_c30.mtx,60098,60098,1079986,99.97%,32,4192.49,1539.76,74.34,894.03,1823.99,627.785,3696.21,5.27
./suiteSparse_dataset/net125/net125.mtx,36720,36720,1306960,99.90%,32,2643.53,1419.61,161.2,1690.19,1875.55,31.667,1548.74,33.45
./suiteSparse_dataset/TSOPF_RS_b300_c1/TSOPF_RS_b300_c1.mtx,14538,14538,1474325,99.30%,32,6184.25,727.11,217.5,3001.48,760.9,209.17,5517.94,120.42
./suiteSparse_dataset/pfinan512/pfinan512.mtx,74752,74752,335872,99.99%,32,1381.05,663.25,19.84,1554.67,1413,265.699,1374.37,1.88
./suiteSparse_dataset/c-50/c-50.mtx,22401,22401,108013,99.97%,32,636.87,278.71,5.94,1008.46,304.13,11.5759,854.621,6.77
./suiteSparse_dataset/uni_chimera_i2/uni_chimera_i2_A_21.mtx,100000,100000,448987,99.99%,32,1293.17,634.88,26.59,1412.84,1461.76,183.905,999.419,1.4
./suiteSparse_dataset/ns3Da/ns3Da.mtx,20414,20414,1679599,99.59%,32,3016.52,766.17,281.45,1286.46,1647.96,23.3958,965.807,69.26
